result_id,trial_id,analysis_population,arm_id_unq,comp_id,outcome_harm_label,result_description,result_type,ancova,result,dispersion_type,dispersion,units_label,timepoint,timepoint_units,source,arm_id_subgroup
resb0502,NCT01787396,fas,ab0188,NA,hba1c,change from baseline,adjusted mean change,y,-1.24,NA,NA,percentage,24,weeks,manual,NA
resb0503,NCT01787396,fas,ab0189,NA,hba1c,change from baseline,adjusted mean change,y,-2.06,NA,NA,percentage,24,weeks,manual,NA
resb0504,NCT01787396,fas,ab0190,NA,hba1c,change from baseline,adjusted mean change,y,-1.47,NA,NA,percentage,24,weeks,manual,NA
resb0512,NCT01798238,fas,ab0196,NA,hba1c,change from baseline,LS mean change,n,-0.9,se,0.09,percentage,24,weeks,manual,NA
resb0513,NCT01798238,fas,ab0195,NA,hba1c,change from baseline,LS mean change,n,0.03,se,0.12,percentage,24,weeks,manual,NA
resb0526,NCT01990469,fas,ab0203,NA,hba1c,change from baseline,adjusted mean change,y,-0.88,95%ci,"-1.21,-0.55",percentage,24,weeks,manual,NA
resb0527,NCT01990469,fas,ab0204,NA,hba1c,change from baseline,adjusted mean change,y,-0.01,95%ci,"-0.37,0.34",percentage,24,weeks,manual,NA
resb0593,NCT02343926,mitt,ab0236,NA,hba1c,change from baseline,LS mean change,y,-0.75,95%ci,"-0.9,-0.61",percentage,24,weeks,manual,NA
resb0594,NCT02343926,mitt,ab0237,NA,hba1c,change from baseline,LS mean change,y,-0.7,95%ci,"-0.85,-0.55",percentage,24,weeks,manual,NA
resb0603,NCT02452632,fas,ab0240,NA,hba1c,change from baseline,mean change,y,-0.79,sd,0.59,percentage,24,weeks,manual,NA
resb0604,NCT02452632,fas,ab0241,NA,hba1c,change from baseline,mean change,y,0.03,sd,0.84,percentage,24,weeks,manual,NA
resb0619,NCT02567994,per protocol,ab0247,NA,hba1c,change from baseline,LS mean change,y,-1.03,se,0.1,percentage,24,weeks,manual,NA
resb0620,NCT02567994,per protocol,ab0246,NA,hba1c,change from baseline,LS mean change,y,-1.02,se,0.1,percentage,24,weeks,manual,NA
resb0649,NCT02831361,fas,ab0260,NA,hba1c,change from baseline,LS mean change,y,-0.8,se,0.1,percentage,24,weeks,manual,NA
resb0650,NCT02831361,fas,ab0261,NA,hba1c,change from baseline,LS mean change,y,-0.1,se,0.1,percentage,24,weeks,manual,NA
resb0662,NCT02946541,fas,ab0270,NA,hba1c,change from baseline,mean change,n,-0.23,NA,NA,percentage,24,weeks,manual,NA
resb0663,NCT02946541,fas,ab0271,NA,hba1c,change from baseline,mean change,n,0.05,NA,NA,percentage,24,weeks,manual,NA
resb0666,NCT02949193,fas,ab0272,NA,hba1c,change from baseline,mean change,y,-0.59,sd,0.61,percentage,24,weeks,manual,NA
resb0667,NCT02949193,fas,ab0273,NA,hba1c,change from baseline,mean change,y,-0.65,sd,0.61,percentage,24,weeks,manual,NA
resb0677,NCT02974504,fas,ab0276,NA,hba1c,change from baseline,mean change,n,-0.85,sd,0.67,percentage,24,weeks,manual,NA
resb0678,NCT02974504,fas,ab0277,NA,hba1c,change from baseline,mean change,n,-0.75,sd,0.87,percentage,24,weeks,manual,NA
resb0696,NCT03068065,itt,ab0285,NA,hba1c,change from baseline,mean change,n,-3,se,0.4,percentage,24,weeks,manual,NA
resb0697,NCT03068065,itt,ab0284,NA,hba1c,change from baseline,mean change,n,-2.6,se,0.3,percentage,24,weeks,manual,NA
resb0698,NCT03068065,itt,ab0286,NA,hba1c,change from baseline,mean change,n,-3.3,se,0.4,percentage,24,weeks,manual,NA
resb0729,UMIN000003784,fas,ac0102,NA,hba1c,change from baseline,mean change,n,-0.7,sd,0.6,percentage,24,weeks,manual,NA
resb0730,UMIN000003784,fas,ac0103,NA,hba1c,change from baseline,mean change,n,-0.3,sd,0.4,percentage,24,weeks,manual,NA
resb0735,UMIN000004243,unclear,ac0106,NA,hba1c,change from baseline,mean change,n,-0.95,sd,0.8,percentage,24,weeks,manual,NA
resb0736,UMIN000004243,unclear,ac0107,NA,hba1c,change from baseline,mean change,n,-0.8,sd,0.88,percentage,24,weeks,manual,NA
resb0751,UMIN000004678,unclear,ac0114,NA,hba1c,change from baseline,mean change,n,-0.9,sd,1,percentage,24,weeks,manual,NA
resb0752,UMIN000004678,unclear,ac0115,NA,hba1c,change from baseline,mean change,n,0.1,sd,1,percentage,24,weeks,manual,NA
resb0756,UMIN000004716,itt,ac0116,NA,hba1c,change from baseline,mean change,n,-0.86,sd,0.63,percentage,24,weeks,manual,NA
resb0757,UMIN000004716,itt,ac0117,NA,hba1c,change from baseline,mean change,n,-0.58,sd,0.68,percentage,24,weeks,manual,NA
resb0812,UMIN000007009,itt,ac0138,NA,hba1c,change from baseline,mean change,n,0.1,sd,0.9,percentage,24,weeks,manual,NA
resb0813,UMIN000007009,itt,ac0139,NA,hba1c,change from baseline,mean change,n,0.3,sd,0.8,percentage,24,weeks,manual,NA
resb0839,UMIN000010176,unclear,ac0152,NA,hba1c,change from baseline,mean change,n,-0.58,se,0.16,percentage,24,months,manual,NA
resb0840,UMIN000010176,unclear,ac0153,NA,hba1c,change from baseline,mean change,n,0.19,se,0.19,percentage,24,months,manual,NA
resb0857,UMIN000012224,fas,ac0162,NA,hba1c,change from baseline,mean,n,-0.6,sd,0.8,percentage,24,weeks,manual,NA
resb0858,UMIN000012224,fas,ac0163,NA,hba1c,change from baseline,mean,n,-1,sd,0.9,percentage,24,weeks,manual,NA
resb0877,UMIN000015170,unclear,ac0172,NA,hba1c,change from baseline,mean change,n,-0.692,NA,NA,percentage,24,weeks,manual,NA
resb0878,UMIN000015170,unclear,ac0173,NA,hba1c,change from baseline,mean change,n,-1.03,NA,NA,percentage,24,weeks,manual,NA
resb0887,UMIN000018445,unclear,ac0176,NA,hba1c,change from baseline,mean change,n,-0.6,NA,NA,percentage,24,weeks,manual,NA
resb0888,UMIN000018445,unclear,ac0177,NA,hba1c,change from baseline,mean change,n,-0.1,NA,NA,percentage,24,weeks,manual,NA
resb0897,UMIN000018839,itt,ac0180,NA,hba1c,change from baseline,mean change,y,-0.15,sd,0.17,percentage,24,weeks,manual,NA
resb0898,UMIN000018839,itt,ac0181,NA,hba1c,change from baseline,mean change,y,-0.69,sd,0.18,percentage,24,weeks,manual,NA
resb0903,UMIN000019022,unclear,ac0182,NA,hba1c,change from baseline,mean change,n,-0.5,sd,0.7,percentage,24,weeks,manual,NA
resb0904,UMIN000019022,unclear,ac0183,NA,hba1c,change from baseline,mean change,n,-0.7,sd,0.9,percentage,24,weeks,manual,NA
resb0953,UMIN000022953,fas,ac0198,NA,hba1c,change from baseline,mean change,y,-0.5,sd,0.4,percentage,24,weeks,manual,NA
resb0954,UMIN000022953,fas,ac0199,NA,hba1c,change from baseline,mean change,y,-0.5,sd,0.9,percentage,24,weeks,manual,NA
resb0960,UMIN000026161,unclear,ac0204,NA,hba1c,change from baseline,mean change,n,-0.4,sd,0.8,percentage,24,weeks,manual,NA
resb0961,UMIN000026161,unclear,ac0205,NA,hba1c,change from baseline,mean change,n,-0.6,sd,0.6,percentage,24,weeks,manual,NA
resb0972,UMIN000030343,fas,ac0208,NA,hba1c,change from baseline,mean change,n,-0.65,sd,0.06,percentage,24,weeks,manual,NA
resb0973,UMIN000030343,fas,ac0209,NA,hba1c,change from baseline,mean change,n,-0.67,sd,0.06,percentage,24,weeks,manual,NA
resb1016,ChiCTR-IPR-17011120,per protocol,ac0011,NA,hba1c,change from baseline,mean change,n,-1.1,sd,0.4,percentage,24,weeks,manual,NA
resb1017,ChiCTR-IPR-17011120,per protocol,ac0012,NA,hba1c,change from baseline,mean change,n,-1.1,sd,4,percentage,24,weeks,manual,NA
resb1018,ChiCTR-IPR-17011120,per protocol,ac0013,NA,hba1c,change from baseline,mean change,n,-1.3,sd,0.3,percentage,24,weeks,manual,NA
resb1036,ChiCTR-TRC-13003858,unclear,ac0021,NA,hba1c,change from baseline,mean change,n,-1.22,sd,0.4,percentage,24,weeks,manual,NA
resb1037,ChiCTR-TRC-13003858,unclear,ac0020,NA,hba1c,change from baseline,mean change,n,-1.07,sd,0.36,percentage,24,weeks,manual,NA
resb1054,JapicCTI-111543,fas,ac0030,NA,hba1c,change from baseline,mean change,y,-0.11,95% ci,"-0.2,0.0",percentage,24,weeks,manual,NA
resb1055,JapicCTI-111543,fas,ac0031,NA,hba1c,change from baseline,mean change,y,0.09,95% ci,"-0.1,0.3",percentage,24,weeks,manual,NA
resb1060,JapicCTI-111661,fas,ac0032,NA,hba1c,change from baseline,LS mean change,y,-0.63,95% ci,"-0.79,-0.46",percentage,24,weeks,manual,NA
resb1061,JapicCTI-111661,fas,ac0033,NA,hba1c,change from baseline,LS mean change,y,0.13,95% ci,"-0.04,0.29",percentage,24,weeks,manual,NA
resb0151,NCT00318422,itt,ac0073,NA,hba1c,change from baseline,adjusted mean change,y,-0.6,NA,NA,percentage,26,weeks,manual,NA
resb0152,NCT00318422,itt,ac0074,NA,hba1c,change from baseline,adjusted mean change,y,-1.1,NA,NA,percentage,26,weeks,manual,NA
resb0153,NCT00318422,itt,ac0075,NA,hba1c,change from baseline,adjusted mean change,y,-1.1,NA,NA,percentage,26,weeks,manual,NA
resb0154,NCT00318422,itt,ac0077,NA,hba1c,change from baseline,adjusted mean change,y,-0.4,NA,NA,percentage,26,weeks,manual,NA
resb0155,NCT00318422,itt,ac0076,NA,hba1c,change from baseline,adjusted mean change,y,0.2,NA,NA,percentage,26,weeks,manual,NA
resb0176,NCT00331851,itt,ac0081,NA,hba1c,change from baseline,adjusted mean change,y,-1.33,se,0.09,percentage,26,weeks,manual,NA
resb0177,NCT00331851,itt,ac0082,NA,hba1c,change from baseline,adjusted mean change,y,-0.24,se,0.11,percentage,26,weeks,manual,NA
resb0178,NCT00331851,itt,ac0080,NA,hba1c,change from baseline,adjusted mean change,y,-1.09,se,0.09,percentage,26,weeks,manual,NA
resb0186,NCT00333151,itt,ac0083,NA,hba1c,change from baseline,adjusted mean change,y,-1.5,se,0.1,percentage,26,weeks,manual,NA
resb0187,NCT00333151,itt,ac0084,NA,hba1c,change from baseline,adjusted mean change,y,-1.5,se,0.1,percentage,26,weeks,manual,NA
resb0188,NCT00333151,itt,ac0085,NA,hba1c,change from baseline,adjusted mean change,y,-0.5,se,0.1,percentage,26,weeks,manual,NA
resb0408,NCT01392898,itt,ab0132,NA,hba1c,change from baseline,mean change,NA,-0.77,se,0.11,percentage,26,weeks,manual,NA
resb0409,NCT01392898,itt,ab0131,NA,hba1c,change from baseline,mean change,NA,0.01,se,0.12,percentage,26,weeks,manual,NA
resb0541,NCT02043054,itt,ab0207,NA,hba1c,change from baseline,LS mean change,n,-0.89,95%ci,"-1.18,-0.6",percentage,26,weeks,manual,NA
resb0542,NCT02043054,itt,ab0208,NA,hba1c,change from baseline,LS mean change,n,-0.48,95%ci,"-0.76,-0.18",percentage,26,weeks,manual,NA
resb0559,NCT02147925,itt,ab0213,NA,hba1c,change from baseline,mean change,n,-1,sd,0.9,percentage,26,weeks,manual,NA
resb0560,NCT02147925,itt,ab0214,NA,hba1c,change from baseline,mean change,n,-1,sd,1,percentage,26,weeks,manual,NA
resb0561,NCT02147925,itt,ab0212,NA,hba1c,change from baseline,mean change,n,-0.7,sd,1.3,percentage,26,weeks,manual,NA
resb0625,NCT02660047,itt,ab0252,NA,hba1c,change from baseline,mean change,y,-0.8,sd,1,percentage,26,weeks,manual,NA
resb0626,NCT02660047,itt,ab0253,NA,hba1c,change from baseline,mean change,y,-0.6,sd,0.8,percentage,26,weeks,manual,NA
resb0631,NCT02752412,mitt,ab0254,NA,hba1c,change from baseline,LS mean change,y,-1.27,se,0.059,percentage,26,weeks,manual,NA
resb0632,NCT02752412,mitt,ab0255,NA,hba1c,change from baseline,LS mean change,y,-0.53,se,0.063,percentage,26,weeks,manual,NA
resb0637,NCT02752828,mitt,ab0256,NA,hba1c,change from baseline,LS mean change,y,-1.4,se,0.042,percentage,26,weeks,manual,NA
resb0638,NCT02752828,mitt,ab0257,NA,hba1c,change from baseline,LS mean change,y,-0.76,se,0.043,percentage,26,weeks,manual,NA
resb0001,NCT00035984,itt,ab0001,NA,hba1c,change from baseline,mean change,NA,-0.77,se,0.08,percentage,30,weeks,manual,NA
resb0002,NCT00035984,itt,ab0002,NA,hba1c,change from baseline,mean change,NA,-0.55,se,0.07,percentage,30,weeks,manual,NA
resb0003,NCT00035984,itt,ab0003,NA,hba1c,change from baseline,mean change,NA,0.23,se,0.07,percentage,30,weeks,manual,NA
resb0007,NCT00039013,itt,ab0005,NA,hba1c,change from baseline,mean change,NA,-0.78,se,0.1,percentage,30,weeks,manual,NA
resb0008,NCT00039013,itt,ab0006,NA,hba1c,change from baseline,mean change,NA,-0.4,se,0.11,percentage,30,weeks,manual,NA
resb0009,NCT00039013,itt,ab0007,NA,hba1c,change from baseline,mean change,NA,0.08,se,0.1,percentage,30,weeks,manual,NA
resb0984,NCT00039026,itt,ab0009,NA,hba1c,change from baseline,mean change,n,-0.86,sd,0.11,percentage,30,weeks,manual,NA
resb0985,NCT00039026,itt,ab0010,NA,hba1c,change from baseline,mean change,n,-0.46,sd,0.12,percentage,30,weeks,manual,NA
resb0986,NCT00039026,itt,ab0011,NA,hba1c,change from baseline,mean change,n,0.12,sd,0.09,percentage,30,weeks,manual,NA
resb0411,NCT01455857,mITT,ab0137,NA,hba1c,change from baseline,LS mean change,y,-1.1,NA,NA,percentage,39,weeks,manual,NA
resb0412,NCT01455857,mITT,ab0138,NA,hba1c,change from baseline,LS mean change,y,-1.2,NA,NA,percentage,39,weeks,manual,NA
resb0413,NCT01455857,mITT,ab0139,NA,hba1c,change from baseline,LS mean change,y,-0.1,NA,NA,percentage,39,weeks,manual,NA
resb0579,NCT02280486,fas,ab0227,NA,hba1c,change from baseline,adjusted mean change,y,-0.93,se,0.06,percentage,48,weeks,manual,NA
resb0580,NCT02280486,fas,ab0226,NA,hba1c,change from baseline,adjusted mean change,y,-0.99,se,0.06,percentage,48,weeks,manual,NA
resb0022,NCT00099866,itt,ab0021,NA,hba1c,change from baseline,adjusted mean change,y,-1,se,0.1,percentage,52,weeks,manual,NA
resb0023,NCT00099866,itt,ab0020,NA,hba1c,change from baseline,adjusted mean change,y,-1.4,se,0.1,percentage,52,weeks,manual,NA
resb0091,NCT00102466,per protocol,ab0030,NA,hba1c,change from baseline,mean change,y,-0.81,se,0.06,percentage,52,weeks,manual,NA
resb0092,NCT00102466,per protocol,ab0029,NA,hba1c,change from baseline,mean change,y,-0.85,se,0.06,percentage,52,weeks,manual,NA
resb0095,NCT00106340,per protocol,ab0032,NA,hba1c,change from baseline,adjusted mean change,y,-0.44,se,0.02,percentage,52,weeks,manual,NA
resb0096,NCT00106340,per protocol,ab0031,NA,hba1c,change from baseline,adjusted mean change,y,-0.53,se,0.02,percentage,52,weeks,manual,NA
resb0590,NCT02330406,fas,ab0234,NA,hba1c,change from baseline,mean change,n,0.02,NA,NA,percentage,52,weeks,manual,NA
resb0591,NCT02330406,fas,ab0235,NA,hba1c,change from baseline,mean change,n,0.12,NA,NA,percentage,52,weeks,manual,NA
resb0705,NCT03125694,itt,ab0290,NA,hba1c,change from baseline,mean change,n,-1.8,sd,1,percentage,52,weeks,manual,NA
resb0706,NCT03125694,itt,ab0289,NA,hba1c,change from baseline,mean change,n,-1.9,sd,1.2,percentage,52,weeks,manual,NA
resb1046,JapicCTI-101351,fas,ac0026,NA,hba1c,change from baseline,mean change,n,-0.67,sd,0.67,percentage,52,weeks,manual,NA
resb1047,JapicCTI-101351,fas,ac0027,NA,hba1c,change from baseline,mean change,n,-0.66,sd,0.71,percentage,52,weeks,manual,NA
resb1050,JapicCTI-101352,fas,ac0028,NA,hba1c,change from baseline,mean change,n,-0.77,sd,0.72,percentage,52,weeks,manual,NA
resb1051,JapicCTI-101352,fas,ac0029,NA,hba1c,change from baseline,mean change,n,-0.87,sd,0.75,percentage,52,weeks,manual,NA
resb0086,NCT00102388,per protocol,ab0028,NA,hba1c,change from baseline,adjusted mean change,y,-0.5,NA,NA,percentage,104,weeks,manual,NA
resb0087,NCT00102388,per protocol,ab0027,NA,hba1c,change from baseline,adjusted mean change,y,-0.6,NA,NA,percentage,104,weeks,manual,NA
resb0121,NCT00138567,itt,ac0061,NA,hba1c,change from baseline,adjusted mean change,y,-1,se,0.1,percentage,104,weeks,manual,NA
resb0122,NCT00138567,itt,ac0060,NA,hba1c,change from baseline,adjusted mean change,y,-1.5,se,0.1,percentage,104,weeks,manual,NA
resb0130,NCT00138619,itt,ac0065,NA,hba1c,change from baseline,adjusted mean change,y,-0.82,NA,NA,percentage,104,weeks,manual,NA
resb0131,NCT00138619,itt,ac0064,NA,hba1c,change from baseline,adjusted mean change,y,-1.44,NA,NA,percentage,104,weeks,manual,NA
resb0782,UMIN000005311,itt,ac0124,NA,hba1c,change from baseline,mean change,n,-0.3,sd,0.7,percentage,104,weeks,manual,NA
resb0783,UMIN000005311,itt,ac0125,NA,hba1c,change from baseline,mean change,n,-0.1,sd,0.8,percentage,104,weeks,manual,NA
resb0826,UMIN000007396,fas,ac0142,NA,hba1c,change from baseline,mean change,n,-0.5,sd,1,percentage,104,weeks,manual,NA
resb0827,UMIN000007396,fas,ac0143,NA,hba1c,change from baseline,mean change,n,-0.2,sd,0.9,percentage,104,weeks,manual,NA
resb0883,UMIN000017607,itt,ac0174,NA,hba1c,change from baseline,mean change,n,-0.3,sd,0.8,percentage,104,weeks,manual,NA
resb0884,UMIN000017607,itt,ac0175,NA,hba1c,change from baseline,mean change,n,0.1,sd,0.7,percentage,104,weeks,manual,NA
resb0999,2004-004559-21,itt,ac0002,NA,hba1c,change from baseline,LS mean change,y,-0.03,sd,0.02,percentage,104,weeks,manual,NA
resb1000,2004-004559-21,itt,ac0001,NA,hba1c,change from baseline,LS mean change,y,-0.13,sd,0.02,percentage,104,weeks,manual,NA
resb0140,NCT00300287,fas,ac0069,NA,hba1c,change from baseline,adjusted mean change,y,0.1,se,0.1,percentage,108,weeks,manual,NA
resb0141,NCT00300287,fas,ac0068,NA,hba1c,change from baseline,adjusted mean change,y,0.5,se,0.1,percentage,108,weeks,manual,NA
resb0013,NCT00099853,primary itt,ab0018,NA,hba1c,baseline,mean,NA,8.7,sd,0.1,percentage,0,weeks,manual,NA
resb0014,NCT00099853,primary itt,ab0019,NA,hba1c,baseline,mean,NA,8.6,sd,0.1,percentage,0,weeks,manual,NA
resb0015,NCT00099853,primary itt,ab0017,NA,hba1c,baseline,mean,NA,8.7,sd,0.1,percentage,0,weeks,manual,NA
resb0325,NCT00957060,per protocol,ab0094,NA,hba1c,baseline,mean,n,9.84,sd,0.74,percentage,0,weeks,manual,NA
resb0327,NCT00957060,per protocol,ab0095,NA,hba1c,baseline,mean,n,9.81,sd,0.71,percentage,0,weeks,manual,NA
