tosep,params,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,rhat
hba1c_agesex_m14_cnvrtagged_random_dual,mu[2004-004559-21],2.4994235510926965,0.06092325535047105,0.2729314037838452,2.0287671823039313,2.3197754481818262,2.48135415238223,2.6443369700763037,3.1868189976132197,20.069696982841375,1.2911153298605729
hba1c_agesex_m14_cnvrtagged_random_dual,mu[ACTRN12616001059459],2.063331637080273,0.06767512678157606,0.2777313084134978,1.58364246272341,1.892501361886752,2.036717038203065,2.1864238089781516,2.7963917242441765,16.841917057498453,1.358426765976579
hba1c_agesex_m14_cnvrtagged_random_dual,mu[ChiCTR-OPC-16008152],0.2404124921260148,0.2676036107816081,0.976215131881623,-2.470238169201272,-0.19042835994601456,0.38342361290348836,0.8775338095784693,1.7479711910415803,13.307826562959884,1.5519049458145517
hba1c_agesex_m14_cnvrtagged_random_dual,mu[ChiCTR2000035091],1.7429800209873922,0.06431881745628322,0.2456597133715441,1.3517698355700192,1.5844450906519196,1.7126254774393397,1.8526528123755146,2.418276150608536,14.587866476221086,1.4803678000909217
hba1c_agesex_m14_cnvrtagged_random_dual,mu[ChiCTR2000037951],0.7833057046311406,0.06103835372268072,0.4035702083510899,0.03470329190955224,0.504590706504331,0.7619542795226824,1.0419318485721936,1.6360308537704267,43.71521057602408,1.112397779102788
hba1c_agesex_m14_cnvrtagged_random_dual,mu[CTRI/2017/02/007766],1.5952939229732692,0.19668003292555353,0.7120157056088406,-0.37249957001088285,1.2742963868688486,1.7053158363141552,2.043525945750936,2.674269641231823,13.105651105859456,1.5876730933725371
hba1c_agesex_m14_cnvrtagged_random_dual,mu[CTRI/2017/06/008891],1.9856929409239077,0.06337155632705117,0.3060763381047174,1.4360433583482441,1.7851849867036766,1.9666217224750606,2.1628047329528406,2.6612756485801627,23.327638020213197,1.2353925072540946
hba1c_agesex_m14_cnvrtagged_random_dual,mu[CTRI/2017/07/009121],1.80927740233038,0.06867069057849451,0.31823341054940707,1.238334842638265,1.6030699672868867,1.7828233073513307,1.9921178324499673,2.530317132060002,21.47576864602299,1.2590585990690768
hba1c_agesex_m14_cnvrtagged_random_dual,mu[Hawler Medical University records of the clinical trials_ No.276],0.8866528481322208,0.25042061385123654,0.8781574268707122,-1.6353646299378566,0.5247365170249212,1.0400667913138981,1.431793969962088,2.2192339072146288,12.297153827032952,1.657875841169087
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00039013],1.8755146150018112,0.06437378181935567,0.24139109791505217,1.5001379039345635,1.721567922533693,1.8407218733723343,1.980830339526737,2.534650013749348,14.06126692709193,1.51410400856763
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00039026],1.9484742213790858,0.064566605185302,0.22359008764912153,1.6245474163590472,1.8189118159599387,1.907338541427304,2.0439201452480393,2.5964194460267715,11.991932836367907,1.709203394314617
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00086502],1.718455516639451,0.06498909990542902,0.23236236829282744,1.3714413375173307,1.5754531034884838,1.6832475969405627,1.8123661246961096,2.3844101994304583,12.783522624505887,1.6086271844618827
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00086515],1.792367963808873,0.0646029879295554,0.23110544341011374,1.440553546968424,1.6499556555750765,1.7557693387600541,1.8889315267449553,2.4602243086754965,12.797205383927004,1.6200940817679792
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00094770],1.7739235359475503,0.06265293511240985,0.278841018435087,1.2885876081319676,1.587802357446258,1.7522446758329804,1.9236147759566213,2.4657339064239374,19.807537098597308,1.3077682997214415
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00097500],1.909509695567076,0.06585005709367149,0.319794884927276,1.3392197086443662,1.7024539834883536,1.8901017304145045,2.087798333460283,2.659002350344487,23.58471943874853,1.2349184238001405
