nct_id,nct_id2,models,row,col,r,outcome_method,outcome
NCT01098539,NCT01098539,f6,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.991,bocf,hba1c
NCT01128894,NCT01128894,f6,(Intercept),value_1,-0.805,bocf,hba1c
NCT01128894,NCT01128894,f6,(Intercept),age10,-0.691,bocf,hba1c
NCT01128894,NCT01128894,f6,value_1,age10,0.14,bocf,hba1c
NCT01128894,NCT01128894,f6,(Intercept),arm_f_2_uaa10601,-0.434,bocf,hba1c
NCT01128894,NCT01128894,f6,value_1,arm_f_2_uaa10601,0.013,bocf,hba1c
NCT01128894,NCT01128894,f6,age10,arm_f_2_uaa10601,0.698,bocf,hba1c
NCT01128894,NCT01128894,f6,(Intercept),age10:arm_f_2_uaa10601,0.427,bocf,hba1c
NCT01128894,NCT01128894,f6,value_1,age10:arm_f_2_uaa10601,-0.015,bocf,hba1c
NCT01128894,NCT01128894,f6,age10,age10:arm_f_2_uaa10601,-0.706,bocf,hba1c
NCT01128894,NCT01128894,f6,arm_f_2_uaa10601,age10:arm_f_2_uaa10601,-0.984,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),value_1,-0.673,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),age10,-0.801,bocf,hba1c
NCT01733758,NCT01733758,f6,value_1,age10,0.12,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),arm_f_2_uaa10899,-0.574,bocf,hba1c
NCT01733758,NCT01733758,f6,value_1,arm_f_2_uaa10899,0.038,bocf,hba1c
NCT01733758,NCT01733758,f6,age10,arm_f_2_uaa10899,0.728,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),arm_f_2_uaa10900,-0.586,bocf,hba1c
NCT01733758,NCT01733758,f6,value_1,arm_f_2_uaa10900,0.035,bocf,hba1c
NCT01733758,NCT01733758,f6,age10,arm_f_2_uaa10900,0.745,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10899,arm_f_2_uaa10900,0.566,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),arm_f_2_uaa10901,-0.56,bocf,hba1c
NCT01733758,NCT01733758,f6,value_1,arm_f_2_uaa10901,0.059,bocf,hba1c
NCT01733758,NCT01733758,f6,age10,arm_f_2_uaa10901,0.692,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10899,arm_f_2_uaa10901,0.524,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10900,arm_f_2_uaa10901,0.537,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),age10:arm_f_2_uaa10899,0.57,bocf,hba1c
NCT01733758,NCT01733758,f6,value_1,age10:arm_f_2_uaa10899,-0.036,bocf,hba1c
NCT01733758,NCT01733758,f6,age10,age10:arm_f_2_uaa10899,-0.751,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10899,age10:arm_f_2_uaa10899,-0.985,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10900,age10:arm_f_2_uaa10899,-0.563,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10901,age10:arm_f_2_uaa10899,-0.521,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),age10:arm_f_2_uaa10900,0.576,bocf,hba1c
NCT01733758,NCT01733758,f6,value_1,age10:arm_f_2_uaa10900,-0.037,bocf,hba1c
NCT01733758,NCT01733758,f6,age10,age10:arm_f_2_uaa10900,-0.759,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10899,age10:arm_f_2_uaa10900,-0.555,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10900,age10:arm_f_2_uaa10900,-0.984,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10901,age10:arm_f_2_uaa10900,-0.527,bocf,hba1c
NCT01733758,NCT01733758,f6,age10:arm_f_2_uaa10899,age10:arm_f_2_uaa10900,0.573,bocf,hba1c
NCT01733758,NCT01733758,f6,(Intercept),age10:arm_f_2_uaa10901,0.551,bocf,hba1c
NCT01733758,NCT01733758,f6,value_1,age10:arm_f_2_uaa10901,-0.056,bocf,hba1c
NCT01733758,NCT01733758,f6,age10,age10:arm_f_2_uaa10901,-0.708,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10899,age10:arm_f_2_uaa10901,-0.517,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10900,age10:arm_f_2_uaa10901,-0.529,bocf,hba1c
NCT01733758,NCT01733758,f6,arm_f_2_uaa10901,age10:arm_f_2_uaa10901,-0.984,bocf,hba1c
NCT01733758,NCT01733758,f6,age10:arm_f_2_uaa10899,age10:arm_f_2_uaa10901,0.534,bocf,hba1c
NCT01733758,NCT01733758,f6,age10:arm_f_2_uaa10900,age10:arm_f_2_uaa10901,0.539,bocf,hba1c
NCT02229227,NCT02229227,f6,(Intercept),value_1,-0.826,bocf,hba1c
NCT02229227,NCT02229227,f6,(Intercept),age10,-0.571,bocf,hba1c
NCT02229227,NCT02229227,f6,value_1,age10,0.017,bocf,hba1c
NCT02229227,NCT02229227,f6,(Intercept),arm_f_2_uaa11080,-0.375,bocf,hba1c
NCT02229227,NCT02229227,f6,value_1,arm_f_2_uaa11080,-0.024,bocf,hba1c
NCT02229227,NCT02229227,f6,age10,arm_f_2_uaa11080,0.69,bocf,hba1c
NCT02229227,NCT02229227,f6,(Intercept),age10:arm_f_2_uaa11080,0.374,bocf,hba1c
NCT02229227,NCT02229227,f6,value_1,age10:arm_f_2_uaa11080,0.018,bocf,hba1c
NCT02229227,NCT02229227,f6,age10,age10:arm_f_2_uaa11080,-0.699,bocf,hba1c
NCT02229227,NCT02229227,f6,arm_f_2_uaa11080,age10:arm_f_2_uaa11080,-0.987,bocf,hba1c
NCT02465515,NCT02465515,f6,(Intercept),value_1,-0.558,bocf,hba1c
NCT02465515,NCT02465515,f6,(Intercept),age10,-0.89,bocf,hba1c
NCT02465515,NCT02465515,f6,value_1,age10,0.135,bocf,hba1c
NCT02465515,NCT02465515,f6,(Intercept),arm_f_2_uaa11138,-0.602,bocf,hba1c
NCT02465515,NCT02465515,f6,value_1,arm_f_2_uaa11138,0.02,bocf,hba1c
NCT02465515,NCT02465515,f6,age10,arm_f_2_uaa11138,0.702,bocf,hba1c
NCT02465515,NCT02465515,f6,(Intercept),age10:arm_f_2_uaa11138,0.583,bocf,hba1c
NCT02465515,NCT02465515,f6,value_1,age10:arm_f_2_uaa11138,0.005,bocf,hba1c
NCT02465515,NCT02465515,f6,age10,age10:arm_f_2_uaa11138,-0.704,bocf,hba1c
NCT02465515,NCT02465515,f6,arm_f_2_uaa11138,age10:arm_f_2_uaa11138,-0.991,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),value_1,-0.915,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),sex,-0.315,bocf,hba1c
NCT00838903,NCT00838903,f7,value_1,sex,0.036,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),arm_f_2_uaa10381,-0.381,bocf,hba1c
NCT00838903,NCT00838903,f7,value_1,arm_f_2_uaa10381,0.032,bocf,hba1c
NCT00838903,NCT00838903,f7,sex,arm_f_2_uaa10381,0.613,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),arm_f_2_uaa10382,-0.387,bocf,hba1c
NCT00838903,NCT00838903,f7,value_1,arm_f_2_uaa10382,0.045,bocf,hba1c
NCT00838903,NCT00838903,f7,sex,arm_f_2_uaa10382,0.603,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,arm_f_2_uaa10382,0.752,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),arm_f_2_uaa10384,-0.392,bocf,hba1c
NCT00838903,NCT00838903,f7,value_1,arm_f_2_uaa10384,0.045,bocf,hba1c
NCT00838903,NCT00838903,f7,sex,arm_f_2_uaa10384,0.611,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,arm_f_2_uaa10384,0.762,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,arm_f_2_uaa10384,0.749,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),sex:arm_f_2_uaa10381,0.259,bocf,hba1c
NCT00838903,NCT00838903,f7,value_1,sex:arm_f_2_uaa10381,-0.016,bocf,hba1c
NCT00838903,NCT00838903,f7,sex,sex:arm_f_2_uaa10381,-0.866,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,sex:arm_f_2_uaa10381,-0.693,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,sex:arm_f_2_uaa10381,-0.521,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,sex:arm_f_2_uaa10381,-0.528,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),sex:arm_f_2_uaa10382,0.282,bocf,hba1c
NCT00838903,NCT00838903,f7,value_1,sex:arm_f_2_uaa10382,-0.041,bocf,hba1c
NCT00838903,NCT00838903,f7,sex,sex:arm_f_2_uaa10382,-0.867,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,sex:arm_f_2_uaa10382,-0.532,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,sex:arm_f_2_uaa10382,-0.707,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,sex:arm_f_2_uaa10382,-0.53,bocf,hba1c
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10381,sex:arm_f_2_uaa10382,0.751,bocf,hba1c
NCT00838903,NCT00838903,f7,(Intercept),sex:arm_f_2_uaa10384,0.27,bocf,hba1c
NCT00838903,NCT00838903,f7,value_1,sex:arm_f_2_uaa10384,-0.028,bocf,hba1c
NCT00838903,NCT00838903,f7,sex,sex:arm_f_2_uaa10384,-0.865,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,sex:arm_f_2_uaa10384,-0.53,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,sex:arm_f_2_uaa10384,-0.521,bocf,hba1c
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,sex:arm_f_2_uaa10384,-0.695,bocf,hba1c
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10381,sex:arm_f_2_uaa10384,0.749,bocf,hba1c
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10382,sex:arm_f_2_uaa10384,0.75,bocf,hba1c
NCT00838916,NCT00838916,f7,(Intercept),value_1,-0.965,bocf,hba1c
NCT00838916,NCT00838916,f7,(Intercept),sex,-0.183,bocf,hba1c
NCT00838916,NCT00838916,f7,value_1,sex,-0.012,bocf,hba1c
NCT00838916,NCT00838916,f7,(Intercept),arm_f_2_uaa10386,-0.239,bocf,hba1c
NCT00838916,NCT00838916,f7,value_1,arm_f_2_uaa10386,0.026,bocf,hba1c
NCT00838916,NCT00838916,f7,sex,arm_f_2_uaa10386,0.597,bocf,hba1c
NCT00838916,NCT00838916,f7,(Intercept),sex:arm_f_2_uaa10386,0.164,bocf,hba1c
NCT00838916,NCT00838916,f7,value_1,sex:arm_f_2_uaa10386,-0.006,bocf,hba1c
NCT00838916,NCT00838916,f7,sex,sex:arm_f_2_uaa10386,-0.813,bocf,hba1c
NCT00838916,NCT00838916,f7,arm_f_2_uaa10386,sex:arm_f_2_uaa10386,-0.742,bocf,hba1c
NCT00839527,NCT00839527,f7,(Intercept),value_1,-0.93,bocf,hba1c
NCT00839527,NCT00839527,f7,(Intercept),sex,-0.316,bocf,hba1c
NCT00839527,NCT00839527,f7,value_1,sex,0.034,bocf,hba1c
NCT00839527,NCT00839527,f7,(Intercept),arm_f_2_uaa10389,-0.316,bocf,hba1c
NCT00839527,NCT00839527,f7,value_1,arm_f_2_uaa10389,-0.003,bocf,hba1c
NCT00839527,NCT00839527,f7,sex,arm_f_2_uaa10389,0.675,bocf,hba1c
NCT00839527,NCT00839527,f7,(Intercept),arm_f_2_uaa10390,-0.303,bocf,hba1c
NCT00839527,NCT00839527,f7,value_1,arm_f_2_uaa10390,-0.013,bocf,hba1c
NCT00839527,NCT00839527,f7,sex,arm_f_2_uaa10390,0.668,bocf,hba1c
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,arm_f_2_uaa10390,0.748,bocf,hba1c
NCT00839527,NCT00839527,f7,(Intercept),sex:arm_f_2_uaa10389,0.226,bocf,hba1c
NCT00839527,NCT00839527,f7,value_1,sex:arm_f_2_uaa10389,0.016,bocf,hba1c
NCT00839527,NCT00839527,f7,sex,sex:arm_f_2_uaa10389,-0.845,bocf,hba1c
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,sex:arm_f_2_uaa10389,-0.756,bocf,hba1c
NCT00839527,NCT00839527,f7,arm_f_2_uaa10390,sex:arm_f_2_uaa10389,-0.566,bocf,hba1c
NCT00839527,NCT00839527,f7,(Intercept),sex:arm_f_2_uaa10390,0.243,bocf,hba1c
NCT00839527,NCT00839527,f7,value_1,sex:arm_f_2_uaa10390,-0.002,bocf,hba1c
NCT00839527,NCT00839527,f7,sex,sex:arm_f_2_uaa10390,-0.848,bocf,hba1c
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,sex:arm_f_2_uaa10390,-0.573,bocf,hba1c
NCT00839527,NCT00839527,f7,arm_f_2_uaa10390,sex:arm_f_2_uaa10390,-0.765,bocf,hba1c
NCT00839527,NCT00839527,f7,sex:arm_f_2_uaa10389,sex:arm_f_2_uaa10390,0.718,bocf,hba1c
NCT00849017,NCT00849017,f7,(Intercept),value_1,-0.96,bocf,hba1c
NCT00849017,NCT00849017,f7,(Intercept),sex,-0.117,bocf,hba1c
NCT00849017,NCT00849017,f7,value_1,sex,-0.1,bocf,hba1c
NCT00849017,NCT00849017,f7,(Intercept),arm_f_2_uaa10393,-0.168,bocf,hba1c
NCT00849017,NCT00849017,f7,value_1,arm_f_2_uaa10393,-0.039,bocf,hba1c
NCT00849017,NCT00849017,f7,sex,arm_f_2_uaa10393,0.557,bocf,hba1c
NCT00849017,NCT00849017,f7,(Intercept),arm_f_2_uaa10394,-0.171,bocf,hba1c
NCT00849017,NCT00849017,f7,value_1,arm_f_2_uaa10394,-0.028,bocf,hba1c
NCT00849017,NCT00849017,f7,sex,arm_f_2_uaa10394,0.536,bocf,hba1c
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,arm_f_2_uaa10394,0.513,bocf,hba1c
NCT00849017,NCT00849017,f7,(Intercept),sex:arm_f_2_uaa10393,0.143,bocf,hba1c
NCT00849017,NCT00849017,f7,value_1,sex:arm_f_2_uaa10393,0.009,bocf,hba1c
NCT00849017,NCT00849017,f7,sex,sex:arm_f_2_uaa10393,-0.7,bocf,hba1c
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,sex:arm_f_2_uaa10393,-0.735,bocf,hba1c
NCT00849017,NCT00849017,f7,arm_f_2_uaa10394,sex:arm_f_2_uaa10393,-0.377,bocf,hba1c
NCT00849017,NCT00849017,f7,(Intercept),sex:arm_f_2_uaa10394,0.106,bocf,hba1c
NCT00849017,NCT00849017,f7,value_1,sex:arm_f_2_uaa10394,0.046,bocf,hba1c
NCT00849017,NCT00849017,f7,sex,sex:arm_f_2_uaa10394,-0.703,bocf,hba1c
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,sex:arm_f_2_uaa10394,-0.391,bocf,hba1c
NCT00849017,NCT00849017,f7,arm_f_2_uaa10394,sex:arm_f_2_uaa10394,-0.762,bocf,hba1c
NCT00849017,NCT00849017,f7,sex:arm_f_2_uaa10393,sex:arm_f_2_uaa10394,0.494,bocf,hba1c
NCT00849056,NCT00849056,f7,(Intercept),value_1,-0.974,bocf,hba1c
NCT00849056,NCT00849056,f7,(Intercept),sex,-0.225,bocf,hba1c
NCT00849056,NCT00849056,f7,value_1,sex,0.053,bocf,hba1c
NCT00849056,NCT00849056,f7,(Intercept),arm_f_2_uaa10397,-0.136,bocf,hba1c
NCT00849056,NCT00849056,f7,value_1,arm_f_2_uaa10397,-0.023,bocf,hba1c
NCT00849056,NCT00849056,f7,sex,arm_f_2_uaa10397,0.536,bocf,hba1c
NCT00849056,NCT00849056,f7,(Intercept),sex:arm_f_2_uaa10397,0.092,bocf,hba1c
NCT00849056,NCT00849056,f7,value_1,sex:arm_f_2_uaa10397,0.031,bocf,hba1c
NCT00849056,NCT00849056,f7,sex,sex:arm_f_2_uaa10397,-0.704,bocf,hba1c
NCT00849056,NCT00849056,f7,arm_f_2_uaa10397,sex:arm_f_2_uaa10397,-0.773,bocf,hba1c
NCT00976391,NCT00976391,f7,(Intercept),value_1,-0.979,bocf,hba1c
NCT00976391,NCT00976391,f7,(Intercept),sex,-0.186,bocf,hba1c
NCT00976391,NCT00976391,f7,value_1,sex,0.044,bocf,hba1c
NCT00976391,NCT00976391,f7,(Intercept),arm_f_2_uaa10467,-0.141,bocf,hba1c
NCT00976391,NCT00976391,f7,value_1,arm_f_2_uaa10467,-0.005,bocf,hba1c
NCT00976391,NCT00976391,f7,sex,arm_f_2_uaa10467,0.5,bocf,hba1c
NCT00976391,NCT00976391,f7,(Intercept),sex:arm_f_2_uaa10467,0.106,bocf,hba1c
NCT00976391,NCT00976391,f7,value_1,sex:arm_f_2_uaa10467,-0.005,bocf,hba1c
NCT00976391,NCT00976391,f7,sex,sex:arm_f_2_uaa10467,-0.705,bocf,hba1c
NCT00976391,NCT00976391,f7,arm_f_2_uaa10467,sex:arm_f_2_uaa10467,-0.69,bocf,hba1c
NCT01098539,NCT01098539,f7,(Intercept),value_1,-0.974,bocf,hba1c
NCT01098539,NCT01098539,f7,(Intercept),sex,-0.201,bocf,hba1c
NCT01098539,NCT01098539,f7,value_1,sex,0.037,bocf,hba1c
NCT01098539,NCT01098539,f7,(Intercept),arm_f_2_uaa10566,-0.215,bocf,hba1c
NCT01098539,NCT01098539,f7,value_1,arm_f_2_uaa10566,0.057,bocf,hba1c
NCT01098539,NCT01098539,f7,sex,arm_f_2_uaa10566,0.51,bocf,hba1c
NCT01098539,NCT01098539,f7,(Intercept),sex:arm_f_2_uaa10566,0.141,bocf,hba1c
NCT01098539,NCT01098539,f7,value_1,sex:arm_f_2_uaa10566,-0.025,bocf,hba1c
NCT01098539,NCT01098539,f7,sex,sex:arm_f_2_uaa10566,-0.707,bocf,hba1c
NCT01098539,NCT01098539,f7,arm_f_2_uaa10566,sex:arm_f_2_uaa10566,-0.732,bocf,hba1c
NCT01128894,NCT01128894,f7,(Intercept),value_1,-0.977,bocf,hba1c
NCT01128894,NCT01128894,f7,(Intercept),sex,-0.157,bocf,hba1c
NCT01128894,NCT01128894,f7,value_1,sex,0.002,bocf,hba1c
NCT01128894,NCT01128894,f7,(Intercept),arm_f_2_uaa10601,-0.149,bocf,hba1c
NCT01128894,NCT01128894,f7,value_1,arm_f_2_uaa10601,-0.007,bocf,hba1c
NCT01128894,NCT01128894,f7,sex,arm_f_2_uaa10601,0.536,bocf,hba1c
NCT01128894,NCT01128894,f7,(Intercept),sex:arm_f_2_uaa10601,0.117,bocf,hba1c
NCT01128894,NCT01128894,f7,value_1,sex:arm_f_2_uaa10601,-0.006,bocf,hba1c
NCT01128894,NCT01128894,f7,sex,sex:arm_f_2_uaa10601,-0.709,bocf,hba1c
NCT01128894,NCT01128894,f7,arm_f_2_uaa10601,sex:arm_f_2_uaa10601,-0.71,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),value_1,-0.917,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),sex,-0.31,bocf,hba1c
NCT01733758,NCT01733758,f7,value_1,sex,-0.021,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),arm_f_2_uaa10899,-0.357,bocf,hba1c
NCT01733758,NCT01733758,f7,value_1,arm_f_2_uaa10899,0.057,bocf,hba1c
NCT01733758,NCT01733758,f7,sex,arm_f_2_uaa10899,0.627,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),arm_f_2_uaa10900,-0.277,bocf,hba1c
NCT01733758,NCT01733758,f7,value_1,arm_f_2_uaa10900,-0.032,bocf,hba1c
NCT01733758,NCT01733758,f7,sex,arm_f_2_uaa10900,0.633,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,arm_f_2_uaa10900,0.584,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),arm_f_2_uaa10901,-0.267,bocf,hba1c
NCT01733758,NCT01733758,f7,value_1,arm_f_2_uaa10901,-0.01,bocf,hba1c
NCT01733758,NCT01733758,f7,sex,arm_f_2_uaa10901,0.571,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,arm_f_2_uaa10901,0.527,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,arm_f_2_uaa10901,0.532,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),sex:arm_f_2_uaa10899,0.298,bocf,hba1c
NCT01733758,NCT01733758,f7,value_1,sex:arm_f_2_uaa10899,-0.044,bocf,hba1c
NCT01733758,NCT01733758,f7,sex,sex:arm_f_2_uaa10899,-0.784,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,sex:arm_f_2_uaa10899,-0.848,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,sex:arm_f_2_uaa10899,-0.495,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,sex:arm_f_2_uaa10899,-0.447,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),sex:arm_f_2_uaa10900,0.227,bocf,hba1c
NCT01733758,NCT01733758,f7,value_1,sex:arm_f_2_uaa10900,0.034,bocf,hba1c
NCT01733758,NCT01733758,f7,sex,sex:arm_f_2_uaa10900,-0.786,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,sex:arm_f_2_uaa10900,-0.491,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,sex:arm_f_2_uaa10900,-0.843,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,sex:arm_f_2_uaa10900,-0.448,bocf,hba1c
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10899,sex:arm_f_2_uaa10900,0.614,bocf,hba1c
NCT01733758,NCT01733758,f7,(Intercept),sex:arm_f_2_uaa10901,0.211,bocf,hba1c
NCT01733758,NCT01733758,f7,value_1,sex:arm_f_2_uaa10901,0.027,bocf,hba1c
NCT01733758,NCT01733758,f7,sex,sex:arm_f_2_uaa10901,-0.717,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,sex:arm_f_2_uaa10901,-0.449,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,sex:arm_f_2_uaa10901,-0.454,bocf,hba1c
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,sex:arm_f_2_uaa10901,-0.853,bocf,hba1c
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10899,sex:arm_f_2_uaa10901,0.561,bocf,hba1c
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10900,sex:arm_f_2_uaa10901,0.563,bocf,hba1c
NCT02229227,NCT02229227,f7,(Intercept),value_1,-0.988,bocf,hba1c
NCT02229227,NCT02229227,f7,(Intercept),sex,-0.113,bocf,hba1c
NCT02229227,NCT02229227,f7,value_1,sex,0.007,bocf,hba1c
NCT02229227,NCT02229227,f7,(Intercept),arm_f_2_uaa11080,-0.081,bocf,hba1c
NCT02229227,NCT02229227,f7,value_1,arm_f_2_uaa11080,-0.029,bocf,hba1c
NCT02229227,NCT02229227,f7,sex,arm_f_2_uaa11080,0.497,bocf,hba1c
NCT02229227,NCT02229227,f7,(Intercept),sex:arm_f_2_uaa11080,0.072,bocf,hba1c
NCT02229227,NCT02229227,f7,value_1,sex:arm_f_2_uaa11080,0.002,bocf,hba1c
NCT02229227,NCT02229227,f7,sex,sex:arm_f_2_uaa11080,-0.7,bocf,hba1c
NCT02229227,NCT02229227,f7,arm_f_2_uaa11080,sex:arm_f_2_uaa11080,-0.675,bocf,hba1c
NCT02465515,NCT02465515,f7,(Intercept),value_1,-0.916,bocf,hba1c
NCT02465515,NCT02465515,f7,(Intercept),sex,-0.404,bocf,hba1c
NCT02465515,NCT02465515,f7,value_1,sex,0.078,bocf,hba1c
NCT02465515,NCT02465515,f7,(Intercept),arm_f_2_uaa11138,-0.386,bocf,hba1c
NCT02465515,NCT02465515,f7,value_1,arm_f_2_uaa11138,0.116,bocf,hba1c
NCT02465515,NCT02465515,f7,sex,arm_f_2_uaa11138,0.587,bocf,hba1c
NCT02465515,NCT02465515,f7,(Intercept),sex:arm_f_2_uaa11138,0.252,bocf,hba1c
NCT02465515,NCT02465515,f7,value_1,sex:arm_f_2_uaa11138,-0.019,bocf,hba1c
NCT02465515,NCT02465515,f7,sex,sex:arm_f_2_uaa11138,-0.704,bocf,hba1c
NCT02465515,NCT02465515,f7,arm_f_2_uaa11138,sex:arm_f_2_uaa11138,-0.83,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),value_1,-0.54,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),age10,-0.857,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,age10,0.08,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10381,-0.742,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10381,0.021,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10381,0.84,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10382,-0.761,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10382,0.052,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10382,0.846,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10382,0.757,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10384,-0.749,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10384,0.037,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10384,0.84,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10384,0.752,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10384,0.756,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),sex,-0.08,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,sex,0.029,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,sex,-0.095,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,sex,0.067,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,sex,0.068,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,sex,0.068,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),age10:arm_f_2_uaa10381,0.715,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,age10:arm_f_2_uaa10381,-0.012,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,age10:arm_f_2_uaa10381,-0.866,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,age10:arm_f_2_uaa10381,-0.97,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,age10:arm_f_2_uaa10381,-0.734,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,age10:arm_f_2_uaa10381,-0.729,bocf,hba1c
