nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01708902,NCT01708902,b1,age10:arm_f_2_uaa10873,-0.001,0.208,-0.003,9.976e-01
NCT01708902,NCT01708902,b1,age10:arm_f_2_uaa10874,0.106,0.222,0.474,6.353e-01
NCT01708902,NCT01708902,b1,age10:arm_f_2_uaa10875,0.132,0.216,0.613,5.404e-01
NCT01708902,NCT01708902,b1,age10:arm_f_2_uaa10876,0.255,0.219,1.163,2.451e-01
NCT01708902,NCT01708902,b1,sex:age10:arm_f_2_uaa10873,0.246,0.254,0.968,3.333e-01
NCT01708902,NCT01708902,b1,sex:age10:arm_f_2_uaa10874,0.052,0.269,0.193,8.472e-01
NCT01708902,NCT01708902,b1,sex:age10:arm_f_2_uaa10875,-0.101,0.26,-0.388,6.979e-01
NCT01708902,NCT01708902,b1,sex:age10:arm_f_2_uaa10876,-0.178,0.26,-0.683,4.950e-01
NCT01064687,NCT01064687,b1,(Intercept),7.14,0.962,7.423,2.526e-13
NCT01064687,NCT01064687,b1,sex,0.898,1.243,0.723,4.700e-01
NCT01064687,NCT01064687,b1,age10,0.163,0.176,0.929,3.533e-01
NCT01064687,NCT01064687,b1,arm_f_2_uaa10527,0.715,1.218,0.587,5.571e-01
NCT01064687,NCT01064687,b1,arm_f_2_uaa10529,1.156,1.19,0.971,3.316e-01
NCT01064687,NCT01064687,b1,arm_f_2_uaa10530,0.302,1.153,0.262,7.934e-01
NCT01064687,NCT01064687,b1,sex:age10,-0.155,0.225,-0.687,4.921e-01
NCT01064687,NCT01064687,b1,sex:arm_f_2_uaa10527,-0.65,1.568,-0.414,6.788e-01
NCT01064687,NCT01064687,b1,sex:arm_f_2_uaa10529,-0.548,1.551,-0.354,7.237e-01
NCT01064687,NCT01064687,b1,sex:arm_f_2_uaa10530,0.166,1.518,0.109,9.131e-01
NCT01064687,NCT01064687,b1,age10:arm_f_2_uaa10527,-0.186,0.22,-0.843,3.994e-01
NCT01064687,NCT01064687,b1,age10:arm_f_2_uaa10529,-0.212,0.215,-0.983,3.256e-01
NCT01064687,NCT01064687,b1,age10:arm_f_2_uaa10530,-0.101,0.209,-0.484,6.285e-01
NCT01064687,NCT01064687,b1,sex:age10:arm_f_2_uaa10527,0.2,0.282,0.709,4.786e-01
NCT01064687,NCT01064687,b1,sex:age10:arm_f_2_uaa10529,0.116,0.278,0.417,6.768e-01
NCT01064687,NCT01064687,b1,sex:age10:arm_f_2_uaa10530,0.058,0.273,0.211,8.332e-01
NCT01126580,NCT01126580,b1,(Intercept),8.65,0.38,22.755,1.170e-88
NCT01126580,NCT01126580,b1,sex,0.363,0.589,0.616,5.378e-01
NCT01126580,NCT01126580,b1,age10,-0.192,0.067,-2.856,4.403e-03
NCT01126580,NCT01126580,b1,arm_f_2_uaa10593,-0.058,0.525,-0.111,9.114e-01
NCT01126580,NCT01126580,b1,arm_f_2_uaa10595,-0.57,0.516,-1.105,2.696e-01
NCT01126580,NCT01126580,b1,sex:age10,-0.059,0.105,-0.559,5.760e-01
NCT01126580,NCT01126580,b1,sex:arm_f_2_uaa10593,-0.817,0.816,-1.001,3.170e-01
NCT01126580,NCT01126580,b1,sex:arm_f_2_uaa10595,-0.533,0.843,-0.632,5.273e-01
NCT01126580,NCT01126580,b1,age10:arm_f_2_uaa10593,-0.004,0.093,-0.044,9.652e-01
NCT01126580,NCT01126580,b1,age10:arm_f_2_uaa10595,0.105,0.092,1.139,2.551e-01
NCT01126580,NCT01126580,b1,sex:age10:arm_f_2_uaa10593,0.165,0.144,1.146,2.522e-01
NCT01126580,NCT01126580,b1,sex:age10:arm_f_2_uaa10595,0.097,0.149,0.651,5.155e-01
NCT01624259,NCT01624259,b1,(Intercept),8.66,0.379,22.827,3.542e-83
NCT01624259,NCT01624259,b1,sex,0.601,0.562,1.07,2.851e-01
NCT01624259,NCT01624259,b1,age10,-0.11,0.066,-1.656,9.821e-02
NCT01624259,NCT01624259,b1,arm_f_2_uaa10830,-0.294,0.514,-0.571,5.680e-01
NCT01624259,NCT01624259,b1,sex:age10,-0.104,0.098,-1.057,2.911e-01
NCT01624259,NCT01624259,b1,sex:arm_f_2_uaa10830,-0.239,0.778,-0.308,7.582e-01
NCT01624259,NCT01624259,b1,age10:arm_f_2_uaa10830,0.064,0.089,0.718,4.732e-01
NCT01624259,NCT01624259,b1,sex:age10:arm_f_2_uaa10830,0.017,0.135,0.123,9.019e-01
NCT01769378,NCT01769378,b1,(Intercept),8.295,1.292,6.42,5.489e-10
NCT01769378,NCT01769378,b1,sex,1.454,1.583,0.919,3.591e-01
NCT01769378,NCT01769378,b1,age10,0.028,0.216,0.131,8.962e-01
NCT01769378,NCT01769378,b1,arm_f_2_uaa10919,-0.341,1.339,-0.255,7.992e-01
NCT01769378,NCT01769378,b1,sex:age10,-0.283,0.268,-1.055,2.922e-01
NCT01769378,NCT01769378,b1,sex:arm_f_2_uaa10919,-1.061,1.671,-0.635,5.258e-01
NCT01769378,NCT01769378,b1,age10:arm_f_2_uaa10919,0.053,0.224,0.235,8.143e-01
NCT01769378,NCT01769378,b1,sex:age10:arm_f_2_uaa10919,0.195,0.284,0.687,4.929e-01
NCT02152371,NCT02152371,b1,(Intercept),8.193,0.747,10.97,1.122e-23
NCT02152371,NCT02152371,b1,sex,1.529,0.891,1.715,8.733e-02
NCT02152371,NCT02152371,b1,age10,0.024,0.121,0.201,8.409e-01
NCT02152371,NCT02152371,b1,arm_f_2_uaa11060,2.844,1.017,2.797,5.503e-03
NCT02152371,NCT02152371,b1,sex:age10,-0.26,0.145,-1.797,7.342e-02
NCT02152371,NCT02152371,b1,sex:arm_f_2_uaa11060,-3.117,1.261,-2.472,1.402e-02
NCT02152371,NCT02152371,b1,age10:arm_f_2_uaa11060,-0.446,0.164,-2.725,6.813e-03
NCT02152371,NCT02152371,b1,sex:age10:arm_f_2_uaa11060,0.503,0.205,2.45,1.487e-02
NCT02597049,NCT02597049,b1,(Intercept),7.906,0.488,16.195,5.882e-46
NCT02597049,NCT02597049,b1,sex,-0.293,0.725,-0.404,6.862e-01
NCT02597049,NCT02597049,b1,age10,-0.013,0.083,-0.155,8.773e-01
NCT02597049,NCT02597049,b1,arm_f_2_uaa11175,-0.885,0.747,-1.184,2.371e-01
NCT02597049,NCT02597049,b1,arm_f_2_uaa11176,-0.418,0.729,-0.573,5.669e-01
NCT02597049,NCT02597049,b1,sex:age10,0.025,0.126,0.202,8.399e-01
NCT02597049,NCT02597049,b1,sex:arm_f_2_uaa11175,0.961,1.062,0.905,3.659e-01
NCT02597049,NCT02597049,b1,sex:arm_f_2_uaa11176,-0.432,1.028,-0.42,6.747e-01
NCT02597049,NCT02597049,b1,age10:arm_f_2_uaa11175,0.101,0.127,0.797,4.261e-01
NCT02597049,NCT02597049,b1,age10:arm_f_2_uaa11176,0.012,0.127,0.094,9.254e-01
NCT02597049,NCT02597049,b1,sex:age10:arm_f_2_uaa11175,-0.159,0.181,-0.879,3.798e-01
NCT02597049,NCT02597049,b1,sex:age10:arm_f_2_uaa11176,0.092,0.18,0.515,6.071e-01
NCT01606007,NCT01606007,b1,(Intercept),9.373,0.558,16.796,9.062e-51
NCT01606007,NCT01606007,b1,sex,1.003,0.878,1.142,2.539e-01
NCT01606007,NCT01606007,b1,age10,0.012,0.103,0.116,9.075e-01
NCT01606007,NCT01606007,b1,arm_f_2_uaa10812,0.431,0.783,0.55,5.823e-01
NCT01606007,NCT01606007,b1,arm_f_2_uaa10813,1.855,0.881,2.104,3.582e-02
NCT01606007,NCT01606007,b1,sex:age10,-0.191,0.162,-1.18,2.387e-01
NCT01606007,NCT01606007,b1,sex:arm_f_2_uaa10812,-0.487,1.264,-0.385,7.003e-01
NCT01606007,NCT01606007,b1,sex:arm_f_2_uaa10813,-2.339,1.215,-1.925,5.481e-02
NCT01606007,NCT01606007,b1,age10:arm_f_2_uaa10812,-0.101,0.146,-0.687,4.923e-01
NCT01606007,NCT01606007,b1,age10:arm_f_2_uaa10813,-0.327,0.163,-2.007,4.532e-02
NCT01606007,NCT01606007,b1,sex:age10:arm_f_2_uaa10812,0.092,0.235,0.394,6.940e-01
NCT01606007,NCT01606007,b1,sex:age10:arm_f_2_uaa10813,0.435,0.225,1.932,5.392e-02
NCT02284893,NCT02284893,b1,(Intercept),9.038,0.534,16.929,2.931e-49
NCT02284893,NCT02284893,b1,sex,-0.286,0.717,-0.399,6.903e-01
NCT02284893,NCT02284893,b1,age10,-0.02,0.096,-0.204,8.381e-01
NCT02284893,NCT02284893,b1,arm_f_2_uaa11104,0.484,0.752,0.644,5.202e-01
NCT02284893,NCT02284893,b1,sex:age10,0.045,0.128,0.351,7.259e-01
NCT02284893,NCT02284893,b1,sex:arm_f_2_uaa11104,0.108,1.044,0.103,9.180e-01
NCT02284893,NCT02284893,b1,age10:arm_f_2_uaa11104,-0.114,0.136,-0.833,4.053e-01
NCT02284893,NCT02284893,b1,sex:age10:arm_f_2_uaa11104,-0.007,0.187,-0.035,9.721e-01
NCT02681094,NCT02681094,b1,(Intercept),8.903,0.493,18.076,2.664e-62
NCT02681094,NCT02681094,b1,sex,-0.265,0.643,-0.412,6.806e-01
NCT02681094,NCT02681094,b1,age10,-0.102,0.085,-1.202,2.297e-01
NCT02681094,NCT02681094,b1,arm_f_2_uaa11197,0.16,0.694,0.23,8.181e-01
NCT02681094,NCT02681094,b1,arm_f_2_uaa11198,-0.888,0.677,-1.312,1.900e-01
NCT02681094,NCT02681094,b1,sex:age10,0.044,0.111,0.395,6.927e-01
NCT02681094,NCT02681094,b1,sex:arm_f_2_uaa11197,-0.683,0.884,-0.773,4.397e-01
NCT02681094,NCT02681094,b1,sex:arm_f_2_uaa11198,0.931,0.898,1.037,3.000e-01
NCT02681094,NCT02681094,b1,age10:arm_f_2_uaa11197,-0.055,0.12,-0.458,6.468e-01
NCT02681094,NCT02681094,b1,age10:arm_f_2_uaa11198,0.133,0.116,1.141,2.541e-01
NCT02681094,NCT02681094,b1,sex:age10:arm_f_2_uaa11197,0.127,0.155,0.821,4.116e-01
NCT02681094,NCT02681094,b1,sex:age10:arm_f_2_uaa11198,-0.191,0.155,-1.229,2.194e-01
NCT02471404,NCT02471404,b1,(Intercept),6.507,0.336,19.344,6.926e-70
NCT02471404,NCT02471404,b1,sex,0.317,0.429,0.739,4.599e-01
NCT02471404,NCT02471404,b1,age10,0.092,0.057,1.611,1.075e-01
NCT02471404,NCT02471404,b1,arm_f_2_uaa11141,0.5,0.458,1.092,2.752e-01
NCT02471404,NCT02471404,b1,arm_f_2_uaa11142,0.487,0.495,0.985,3.250e-01
NCT02471404,NCT02471404,b1,sex:age10,-0.05,0.073,-0.678,4.982e-01
NCT02471404,NCT02471404,b1,sex:arm_f_2_uaa11141,-0.444,0.575,-0.773,4.399e-01
NCT02471404,NCT02471404,b1,sex:arm_f_2_uaa11142,-0.834,0.628,-1.328,1.844e-01
NCT02471404,NCT02471404,b1,age10:arm_f_2_uaa11141,-0.095,0.078,-1.206,2.281e-01
NCT02471404,NCT02471404,b1,age10:arm_f_2_uaa11142,-0.087,0.084,-1.033,3.021e-01
NCT02471404,NCT02471404,b1,sex:age10:arm_f_2_uaa11141,0.073,0.099,0.737,4.614e-01
NCT02471404,NCT02471404,b1,sex:age10:arm_f_2_uaa11142,0.123,0.106,1.155,2.484e-01
NCT01217892,NCT01217892,b1,(Intercept),9.473,0.615,15.392,7.580e-42
NCT01217892,NCT01217892,b1,sex,-0.642,0.935,-0.687,4.925e-01
NCT01217892,NCT01217892,b1,age10,-0.252,0.107,-2.365,1.852e-02
NCT01217892,NCT01217892,b1,arm_f_2_uaa10699,-1.039,0.858,-1.211,2.265e-01
NCT01217892,NCT01217892,b1,arm_f_2_uaa10700,-0.486,0.838,-0.58,5.621e-01
NCT01217892,NCT01217892,b1,arm_f_2_uaa10701,-0.443,0.934,-0.474,6.356e-01
NCT01217892,NCT01217892,b1,sex:age10,0.117,0.167,0.699,4.851e-01
NCT01217892,NCT01217892,b1,sex:arm_f_2_uaa10699,0.89,1.297,0.686,4.931e-01
NCT01217892,NCT01217892,b1,sex:arm_f_2_uaa10700,0.548,1.363,0.402,6.877e-01
NCT01217892,NCT01217892,b1,sex:arm_f_2_uaa10701,0.18,1.292,0.139,8.893e-01
NCT01217892,NCT01217892,b1,age10:arm_f_2_uaa10699,0.127,0.151,0.841,4.008e-01
NCT01217892,NCT01217892,b1,age10:arm_f_2_uaa10700,0.047,0.148,0.319,7.497e-01
NCT01217892,NCT01217892,b1,age10:arm_f_2_uaa10701,0.016,0.169,0.095,9.243e-01
NCT01217892,NCT01217892,b1,sex:age10:arm_f_2_uaa10699,-0.114,0.23,-0.498,6.189e-01
NCT01217892,NCT01217892,b1,sex:age10:arm_f_2_uaa10700,-0.077,0.241,-0.317,7.511e-01
NCT01217892,NCT01217892,b1,sex:age10:arm_f_2_uaa10701,-0.009,0.236,-0.037,9.708e-01
NCT00707993,NCT00707993,b1,(Intercept),7.195,1.16,6.205,1.284e-09
NCT00707993,NCT00707993,b1,sex,-0.586,1.572,-0.373,7.095e-01
NCT00707993,NCT00707993,b1,age10,0.031,0.166,0.185,8.533e-01
NCT00707993,NCT00707993,b1,arm_f_2_uaa10320,0.717,1.529,0.469,6.394e-01
NCT00707993,NCT00707993,b1,sex:age10,0.093,0.225,0.414,6.794e-01
NCT00707993,NCT00707993,b1,sex:arm_f_2_uaa10320,3.396,2.129,1.595,1.114e-01
NCT00707993,NCT00707993,b1,age10:arm_f_2_uaa10320,-0.098,0.219,-0.446,6.557e-01
NCT00707993,NCT00707993,b1,sex:age10:arm_f_2_uaa10320,-0.483,0.304,-1.589,1.128e-01
NCT00856284,NCT00856284,b1,(Intercept),7.831,0.173,45.301,0.000e+00
NCT00856284,NCT00856284,b1,sex,0.089,0.241,0.37,7.113e-01
NCT00856284,NCT00856284,b1,age10,-0.046,0.031,-1.497,1.345e-01
NCT00856284,NCT00856284,b1,arm_f_2_uaa10403,-0.013,0.24,-0.053,9.577e-01
NCT00856284,NCT00856284,b1,arm_f_2_uaa10404,0.04,0.24,0.168,8.667e-01
NCT00856284,NCT00856284,b1,sex:age10,-0.006,0.043,-0.134,8.930e-01
NCT00856284,NCT00856284,b1,sex:arm_f_2_uaa10403,0.016,0.339,0.047,9.626e-01
NCT00856284,NCT00856284,b1,sex:arm_f_2_uaa10404,-0.113,0.336,-0.336,7.367e-01
NCT00856284,NCT00856284,b1,age10:arm_f_2_uaa10403,0.007,0.043,0.169,8.655e-01
NCT00856284,NCT00856284,b1,age10:arm_f_2_uaa10404,-0.002,0.043,-0.046,9.635e-01
NCT00856284,NCT00856284,b1,sex:age10:arm_f_2_uaa10403,-0.017,0.06,-0.277,7.820e-01
NCT00856284,NCT00856284,b1,sex:age10:arm_f_2_uaa10404,0.014,0.06,0.236,8.137e-01
NCT01289119,NCT01289119,b1,(Intercept),8.145,0.505,16.145,1.893e-47
NCT01289119,NCT01289119,b1,sex,-0.528,0.625,-0.844,3.990e-01
NCT01289119,NCT01289119,b1,age10,-0.039,0.09,-0.435,6.635e-01
NCT01289119,NCT01289119,b1,arm_f_2_uaa10711,0.143,0.673,0.212,8.319e-01
NCT01289119,NCT01289119,b1,sex:age10,0.098,0.115,0.849,3.964e-01
NCT01289119,NCT01289119,b1,sex:arm_f_2_uaa10711,0.217,0.846,0.257,7.976e-01
NCT01289119,NCT01289119,b1,age10:arm_f_2_uaa10711,-0.014,0.122,-0.119,9.051e-01
NCT01289119,NCT01289119,b1,sex:age10:arm_f_2_uaa10711,-0.042,0.156,-0.268,7.891e-01
NCT00968708,NCT00968708,b1,(Intercept),9.56,0.243,39.379,3.702e-298
NCT00968708,NCT00968708,b1,sex,-0.476,0.29,-1.641,1.008e-01
NCT00968708,NCT00968708,b1,age10,-0.226,0.038,-5.95,2.848e-09
NCT00968708,NCT00968708,b1,arm_f_2_uaa10453,-0.139,0.339,-0.409,6.825e-01
NCT00968708,NCT00968708,b1,sex:age10,0.043,0.046,0.931,3.518e-01
NCT00968708,NCT00968708,b1,sex:arm_f_2_uaa10453,-0.302,0.406,-0.744,4.569e-01
NCT00968708,NCT00968708,b1,age10:arm_f_2_uaa10453,0.018,0.053,0.34,7.340e-01
NCT00968708,NCT00968708,b1,sex:age10:arm_f_2_uaa10453,0.058,0.065,0.901,3.675e-01
NCT00286429,NCT00286429,b1,(Intercept),9.776,0.725,13.489,5.276e-34
NCT00286429,NCT00286429,b1,sex,0.681,1.05,0.649,5.170e-01
NCT00286429,NCT00286429,b1,age10,-0.073,0.13,-0.563,5.740e-01
NCT00286429,NCT00286429,b1,arm_f_2_uaa10053,0.785,1.039,0.755,4.505e-01
NCT00286429,NCT00286429,b1,arm_f_2_uaa10054,1.265,0.976,1.297,1.956e-01
NCT00286429,NCT00286429,b1,sex:age10,-0.159,0.188,-0.847,3.978e-01
NCT00286429,NCT00286429,b1,sex:arm_f_2_uaa10053,-1.667,1.53,-1.089,2.769e-01
NCT00286429,NCT00286429,b1,sex:arm_f_2_uaa10054,-0.834,1.572,-0.53,5.963e-01
NCT00286429,NCT00286429,b1,age10:arm_f_2_uaa10053,-0.158,0.188,-0.844,3.993e-01
NCT00286429,NCT00286429,b1,age10:arm_f_2_uaa10054,-0.218,0.175,-1.242,2.149e-01
NCT00286429,NCT00286429,b1,sex:age10:arm_f_2_uaa10053,0.336,0.272,1.237,2.170e-01
NCT00286429,NCT00286429,b1,sex:age10:arm_f_2_uaa10054,0.114,0.275,0.412,6.805e-01
NCT01023581,NCT01023581,b1,(Intercept),8.281,0.565,14.65,5.870e-43
NCT01023581,NCT01023581,b1,sex,0.712,0.825,0.863,3.884e-01
NCT01023581,NCT01023581,b1,age10,0.032,0.106,0.307,7.590e-01
NCT01023581,NCT01023581,b1,arm_f_2_uaa10491,0.861,0.821,1.05,2.942e-01
NCT01023581,NCT01023581,b1,arm_f_2_uaa10492,-0.114,0.77,-0.148,8.822e-01
NCT01023581,NCT01023581,b1,arm_f_2_uaa10493,1.278,0.822,1.555,1.204e-01
NCT01023581,NCT01023581,b1,arm_f_2_uaa10494,0.026,0.796,0.033,9.739e-01
NCT01023581,NCT01023581,b1,arm_f_2_uaa10495,0.165,0.747,0.221,8.252e-01
NCT01023581,NCT01023581,b1,arm_f_2_uaa10496,0.211,0.773,0.273,7.849e-01
NCT01023581,NCT01023581,b1,sex:age10,-0.134,0.153,-0.877,3.807e-01
NCT01023581,NCT01023581,b1,sex:arm_f_2_uaa10491,-1.921,1.162,-1.654,9.857e-02
NCT01023581,NCT01023581,b1,sex:arm_f_2_uaa10492,-0.851,1.184,-0.719,4.723e-01
NCT01023581,NCT01023581,b1,sex:arm_f_2_uaa10493,-0.594,1.135,-0.523,6.010e-01
NCT01023581,NCT01023581,b1,sex:arm_f_2_uaa10494,-0.456,1.097,-0.416,6.774e-01
NCT01023581,NCT01023581,b1,sex:arm_f_2_uaa10495,-0.751,1.078,-0.696,4.864e-01
NCT01023581,NCT01023581,b1,sex:arm_f_2_uaa10496,0.233,1.14,0.204,8.381e-01
NCT01023581,NCT01023581,b1,age10:arm_f_2_uaa10491,-0.176,0.15,-1.176,2.400e-01
NCT01023581,NCT01023581,b1,age10:arm_f_2_uaa10492,0.023,0.144,0.158,8.744e-01
NCT01023581,NCT01023581,b1,age10:arm_f_2_uaa10493,-0.224,0.152,-1.473,1.411e-01
NCT01023581,NCT01023581,b1,age10:arm_f_2_uaa10494,0.039,0.143,0.273,7.852e-01
NCT01023581,NCT01023581,b1,age10:arm_f_2_uaa10495,-0.039,0.138,-0.281,7.784e-01
NCT01023581,NCT01023581,b1,age10:arm_f_2_uaa10496,-0.062,0.141,-0.439,6.605e-01
NCT01023581,NCT01023581,b1,sex:age10:arm_f_2_uaa10491,0.374,0.214,1.748,8.091e-02
NCT01023581,NCT01023581,b1,sex:age10:arm_f_2_uaa10492,0.135,0.221,0.612,5.409e-01
NCT01023581,NCT01023581,b1,sex:age10:arm_f_2_uaa10493,0.084,0.208,0.403,6.871e-01
NCT01023581,NCT01023581,b1,sex:age10:arm_f_2_uaa10494,-0.002,0.202,-0.011,9.911e-01
NCT01023581,NCT01023581,b1,sex:age10:arm_f_2_uaa10495,0.137,0.201,0.681,4.962e-01
NCT01023581,NCT01023581,b1,sex:age10:arm_f_2_uaa10496,0.026,0.209,0.125,9.009e-01
NCT01890122,NCT01890122,b1,(Intercept),8.399,0.545,15.419,9.764e-46
NCT01890122,NCT01890122,b1,sex,0.373,0.653,0.572,5.677e-01
NCT01890122,NCT01890122,b1,age10,-0.019,0.1,-0.193,8.471e-01
NCT01890122,NCT01890122,b1,arm_f_2_uaa10957,0.345,0.765,0.451,6.520e-01
NCT01890122,NCT01890122,b1,arm_f_2_uaa10958,0.797,0.731,1.09,2.762e-01
NCT01890122,NCT01890122,b1,arm_f_2_uaa10959,0.531,0.737,0.721,4.712e-01
NCT01890122,NCT01890122,b1,sex:age10,-0.072,0.121,-0.594,5.529e-01
NCT01890122,NCT01890122,b1,sex:arm_f_2_uaa10957,-0.508,0.947,-0.536,5.921e-01
NCT01890122,NCT01890122,b1,sex:arm_f_2_uaa10958,-0.898,0.9,-0.998,3.186e-01
NCT01890122,NCT01890122,b1,sex:arm_f_2_uaa10959,-1.136,0.916,-1.24,2.154e-01
NCT01890122,NCT01890122,b1,age10:arm_f_2_uaa10957,-0.02,0.137,-0.144,8.856e-01
NCT01890122,NCT01890122,b1,age10:arm_f_2_uaa10958,-0.107,0.134,-0.796,4.262e-01
NCT01890122,NCT01890122,b1,age10:arm_f_2_uaa10959,-0.063,0.135,-0.465,6.419e-01
NCT01890122,NCT01890122,b1,sex:age10:arm_f_2_uaa10957,0.096,0.172,0.558,5.768e-01
NCT01890122,NCT01890122,b1,sex:age10:arm_f_2_uaa10958,0.147,0.166,0.883,3.777e-01
NCT01890122,NCT01890122,b1,sex:age10:arm_f_2_uaa10959,0.198,0.169,1.17,2.426e-01
NCT00286442,NCT00286442,b1,(Intercept),8.789,0.551,15.942,1.263e-46
NCT00286442,NCT00286442,b1,sex,-0.342,0.85,-0.402,6.875e-01
NCT00286442,NCT00286442,b1,age10,-0.115,0.096,-1.197,2.318e-01
NCT00286442,NCT00286442,b1,arm_f_2_uaa10057,-0.592,0.687,-0.862,3.892e-01
NCT00286442,NCT00286442,b1,arm_f_2_uaa10058,-0.152,0.709,-0.214,8.304e-01
NCT00286442,NCT00286442,b1,sex:age10,0.013,0.149,0.085,9.325e-01
NCT00286442,NCT00286442,b1,sex:arm_f_2_uaa10057,0.755,1.027,0.735,4.625e-01
NCT00286442,NCT00286442,b1,sex:arm_f_2_uaa10058,-0.645,1.037,-0.622,5.342e-01
NCT00286442,NCT00286442,b1,age10:arm_f_2_uaa10057,0.056,0.121,0.466,6.414e-01
NCT00286442,NCT00286442,b1,age10:arm_f_2_uaa10058,-0.023,0.127,-0.177,8.594e-01
NCT00286442,NCT00286442,b1,sex:age10:arm_f_2_uaa10057,-0.079,0.181,-0.438,6.614e-01
NCT00286442,NCT00286442,b1,sex:age10:arm_f_2_uaa10058,0.179,0.185,0.971,3.322e-01
NCT00306384,NCT00306384,b1,(Intercept),7.643,0.169,45.276,0.000e+00
NCT00306384,NCT00306384,b1,sex,-0.23,0.242,-0.953,3.407e-01
NCT00306384,NCT00306384,b1,age10,-0.077,0.03,-2.539,1.119e-02
NCT00306384,NCT00306384,b1,arm_f_2_uaa10088,-0.059,0.248,-0.238,8.116e-01
NCT00306384,NCT00306384,b1,sex:age10,0.041,0.043,0.941,3.470e-01
NCT00306384,NCT00306384,b1,sex:arm_f_2_uaa10088,0.006,0.352,0.016,9.869e-01
NCT00306384,NCT00306384,b1,age10:arm_f_2_uaa10088,0.011,0.044,0.254,7.996e-01
NCT00306384,NCT00306384,b1,sex:age10:arm_f_2_uaa10088,-0.003,0.062,-0.045,9.644e-01
NCT00286455,NCT00286455,b1,(Intercept),8.614,0.728,11.833,6.538e-27
NCT00286455,NCT00286455,b1,sex,0.495,1.047,0.472,6.370e-01
NCT00286455,NCT00286455,b1,age10,-0.089,0.132,-0.675,5.002e-01
NCT00286455,NCT00286455,b1,arm_f_2_uaa10061,-0.198,0.881,-0.224,8.227e-01
NCT00286455,NCT00286455,b1,arm_f_2_uaa10062,0.497,0.905,0.549,5.835e-01
NCT00286455,NCT00286455,b1,sex:age10,-0.134,0.193,-0.696,4.872e-01
NCT00286455,NCT00286455,b1,sex:arm_f_2_uaa10061,0.017,1.24,0.013,9.893e-01
NCT00286455,NCT00286455,b1,sex:arm_f_2_uaa10062,-1.171,1.311,-0.893,3.725e-01
NCT00286455,NCT00286455,b1,age10:arm_f_2_uaa10061,-0.005,0.163,-0.034,9.731e-01
NCT00286455,NCT00286455,b1,age10:arm_f_2_uaa10062,-0.129,0.164,-0.789,4.308e-01
NCT00286455,NCT00286455,b1,sex:age10:arm_f_2_uaa10061,0.037,0.229,0.162,8.711e-01
NCT00286455,NCT00286455,b1,sex:age10:arm_f_2_uaa10062,0.253,0.24,1.054,2.925e-01
NCT00286468,NCT00286468,b1,(Intercept),8.03,0.749,10.723,3.128e-24
NCT00286468,NCT00286468,b1,sex,0.296,1.012,0.293,7.698e-01
NCT00286468,NCT00286468,b1,age10,0.044,0.131,0.338,7.358e-01
NCT00286468,NCT00286468,b1,arm_f_2_uaa10065,0.369,0.874,0.422,6.729e-01
NCT00286468,NCT00286468,b1,arm_f_2_uaa10066,0.051,0.862,0.059,9.531e-01
NCT00286468,NCT00286468,b1,sex:age10,-0.09,0.175,-0.515,6.067e-01
NCT00286468,NCT00286468,b1,sex:arm_f_2_uaa10065,-0.172,1.193,-0.144,8.855e-01
NCT00286468,NCT00286468,b1,sex:arm_f_2_uaa10066,-0.516,1.181,-0.437,6.620e-01
NCT00286468,NCT00286468,b1,age10:arm_f_2_uaa10065,-0.084,0.152,-0.551,5.817e-01
NCT00286468,NCT00286468,b1,age10:arm_f_2_uaa10066,-0.035,0.151,-0.231,8.176e-01
NCT00286468,NCT00286468,b1,sex:age10:arm_f_2_uaa10065,0.032,0.206,0.155,8.766e-01
NCT00286468,NCT00286468,b1,sex:age10:arm_f_2_uaa10066,0.114,0.204,0.559,5.763e-01
NCT00286494,NCT00286494,b1,(Intercept),7.878,0.784,10.043,1.201e-21
NCT00286494,NCT00286494,b1,sex,0.199,0.978,0.203,8.390e-01
NCT00286494,NCT00286494,b1,age10,0.052,0.138,0.376,7.069e-01
NCT00286494,NCT00286494,b1,arm_f_2_uaa10069,0.486,0.935,0.519,6.037e-01
NCT00286494,NCT00286494,b1,arm_f_2_uaa10070,1.027,0.981,1.047,2.955e-01
NCT00286494,NCT00286494,b1,sex:age10,-0.099,0.172,-0.575,5.653e-01
NCT00286494,NCT00286494,b1,sex:arm_f_2_uaa10069,0.329,1.225,0.268,7.885e-01
NCT00286494,NCT00286494,b1,sex:arm_f_2_uaa10070,-0.721,1.215,-0.593,5.532e-01
NCT00286494,NCT00286494,b1,age10:arm_f_2_uaa10069,-0.104,0.165,-0.633,5.270e-01
NCT00286494,NCT00286494,b1,age10:arm_f_2_uaa10070,-0.195,0.172,-1.136,2.564e-01
NCT00286494,NCT00286494,b1,sex:age10:arm_f_2_uaa10069,0.01,0.216,0.048,9.621e-01
NCT00286494,NCT00286494,b1,sex:age10:arm_f_2_uaa10070,0.166,0.213,0.78,4.356e-01
NCT01778049,NCT01778049_b,b1,(Intercept),7.449,0.723,10.299,6.137e-21
NCT01778049,NCT01778049_b,b1,sex,-0.737,0.944,-0.781,4.354e-01
NCT01778049,NCT01778049_b,b1,age10,0.147,0.128,1.15,2.513e-01
NCT01778049,NCT01778049_b,b1,arm_f_2_ipd00003,0.858,0.986,0.87,3.849e-01
