trials,nct_id,models,outcome,row,col,r,nct_id2,outcome_method
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10685,0.002,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),arm_f_2_uaa10686,-0.582,,incident_event
48,NCT01204294,glm,ae_sae,age10,arm_f_2_uaa10686,0.515,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,arm_f_2_uaa10686,0.383,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,arm_f_2_uaa10686,0.393,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,arm_f_2_uaa10686,0.339,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10686,0.443,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,arm_f_2_uaa10686,0.002,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),sex,-0.591,,incident_event
48,NCT01204294,glm,ae_sae,age10,sex,0.181,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,sex,0.389,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,sex,0.399,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,sex,0.344,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,sex,0.45,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,sex,0.002,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,sex,0.344,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10681,0.56,,incident_event
48,NCT01204294,glm,ae_sae,age10,age10:arm_f_2_uaa10681,-0.633,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,age10:arm_f_2_uaa10681,-0.935,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,age10:arm_f_2_uaa10681,-0.378,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,age10:arm_f_2_uaa10681,-0.326,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,age10:arm_f_2_uaa10681,-0.427,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,age10:arm_f_2_uaa10681,-0.002,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,age10:arm_f_2_uaa10681,-0.326,,incident_event
48,NCT01204294,glm,ae_sae,sex,age10:arm_f_2_uaa10681,-0.115,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10682,0.54,,incident_event
48,NCT01204294,glm,ae_sae,age10,age10:arm_f_2_uaa10682,-0.61,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,age10:arm_f_2_uaa10682,-0.356,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,age10:arm_f_2_uaa10682,-0.936,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,age10:arm_f_2_uaa10682,-0.315,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,age10:arm_f_2_uaa10682,-0.412,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,age10:arm_f_2_uaa10682,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,age10:arm_f_2_uaa10682,-0.314,,incident_event
48,NCT01204294,glm,ae_sae,sex,age10:arm_f_2_uaa10682,-0.111,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,age10:arm_f_2_uaa10682,0.386,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10683,0.509,,incident_event
48,NCT01204294,glm,ae_sae,age10,age10:arm_f_2_uaa10683,-0.575,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,age10:arm_f_2_uaa10683,-0.335,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,age10:arm_f_2_uaa10683,-0.344,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,age10:arm_f_2_uaa10683,-0.943,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,age10:arm_f_2_uaa10683,-0.388,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,age10:arm_f_2_uaa10683,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,age10:arm_f_2_uaa10683,-0.296,,incident_event
48,NCT01204294,glm,ae_sae,sex,age10:arm_f_2_uaa10683,-0.104,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,age10:arm_f_2_uaa10683,0.364,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,age10:arm_f_2_uaa10683,0.351,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10684,0.667,,incident_event
48,NCT01204294,glm,ae_sae,age10,age10:arm_f_2_uaa10684,-0.753,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,age10:arm_f_2_uaa10684,-0.439,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,age10:arm_f_2_uaa10684,-0.45,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,age10:arm_f_2_uaa10684,-0.388,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,age10:arm_f_2_uaa10684,-0.901,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,age10:arm_f_2_uaa10684,-0.002,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,age10:arm_f_2_uaa10684,-0.388,,incident_event
48,NCT01204294,glm,ae_sae,sex,age10:arm_f_2_uaa10684,-0.136,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,age10:arm_f_2_uaa10684,0.477,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,age10:arm_f_2_uaa10684,0.46,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,age10:arm_f_2_uaa10684,0.433,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10685,0.289,,incident_event
48,NCT01204294,glm,ae_sae,age10,age10:arm_f_2_uaa10685,-0.327,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,age10:arm_f_2_uaa10685,-0.19,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,age10:arm_f_2_uaa10685,-0.195,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,age10:arm_f_2_uaa10685,-0.168,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,age10:arm_f_2_uaa10685,-0.22,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,age10:arm_f_2_uaa10685,-0.008,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,age10:arm_f_2_uaa10685,-0.168,,incident_event
48,NCT01204294,glm,ae_sae,sex,age10:arm_f_2_uaa10685,-0.059,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,age10:arm_f_2_uaa10685,0.207,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,age10:arm_f_2_uaa10685,0.199,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,age10:arm_f_2_uaa10685,0.188,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,age10:arm_f_2_uaa10685,0.246,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10686,0.478,,incident_event
48,NCT01204294,glm,ae_sae,age10,age10:arm_f_2_uaa10686,-0.54,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,age10:arm_f_2_uaa10686,-0.315,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,age10:arm_f_2_uaa10686,-0.323,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,age10:arm_f_2_uaa10686,-0.278,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,age10:arm_f_2_uaa10686,-0.364,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,age10:arm_f_2_uaa10686,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,age10:arm_f_2_uaa10686,-0.944,,incident_event
48,NCT01204294,glm,ae_sae,sex,age10:arm_f_2_uaa10686,-0.098,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,age10:arm_f_2_uaa10686,0.342,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,age10:arm_f_2_uaa10686,0.33,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,age10:arm_f_2_uaa10686,0.31,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,age10:arm_f_2_uaa10686,0.407,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10685,age10:arm_f_2_uaa10686,0.176,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),arm_f_2_uaa10681:sex,0.487,,incident_event
48,NCT01204294,glm,ae_sae,age10,arm_f_2_uaa10681:sex,-0.149,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,arm_f_2_uaa10681:sex,-0.474,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,arm_f_2_uaa10681:sex,-0.329,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,arm_f_2_uaa10681:sex,-0.283,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10681:sex,-0.371,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,arm_f_2_uaa10681:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,arm_f_2_uaa10681:sex,-0.283,,incident_event
48,NCT01204294,glm,ae_sae,sex,arm_f_2_uaa10681:sex,-0.824,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,arm_f_2_uaa10681:sex,0.175,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,arm_f_2_uaa10681:sex,0.091,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,arm_f_2_uaa10681:sex,0.086,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,arm_f_2_uaa10681:sex,0.112,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10685,arm_f_2_uaa10681:sex,0.049,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10686,arm_f_2_uaa10681:sex,0.081,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),arm_f_2_uaa10682:sex,0.502,,incident_event
48,NCT01204294,glm,ae_sae,age10,arm_f_2_uaa10682:sex,-0.154,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,arm_f_2_uaa10682:sex,-0.33,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,arm_f_2_uaa10682:sex,-0.425,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,arm_f_2_uaa10682:sex,-0.292,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10682:sex,-0.382,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,arm_f_2_uaa10682:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,arm_f_2_uaa10682:sex,-0.292,,incident_event
48,NCT01204294,glm,ae_sae,sex,arm_f_2_uaa10682:sex,-0.849,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,arm_f_2_uaa10682:sex,0.097,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,arm_f_2_uaa10682:sex,0.121,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,arm_f_2_uaa10682:sex,0.088,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,arm_f_2_uaa10682:sex,0.116,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10685,arm_f_2_uaa10682:sex,0.05,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10686,arm_f_2_uaa10682:sex,0.083,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681:sex,arm_f_2_uaa10682:sex,0.699,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),arm_f_2_uaa10683:sex,0.463,,incident_event
48,NCT01204294,glm,ae_sae,age10,arm_f_2_uaa10683:sex,-0.142,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,arm_f_2_uaa10683:sex,-0.305,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,arm_f_2_uaa10683:sex,-0.313,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,arm_f_2_uaa10683:sex,-0.54,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10683:sex,-0.353,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,arm_f_2_uaa10683:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,arm_f_2_uaa10683:sex,-0.269,,incident_event
48,NCT01204294,glm,ae_sae,sex,arm_f_2_uaa10683:sex,-0.783,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,arm_f_2_uaa10683:sex,0.09,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,arm_f_2_uaa10683:sex,0.087,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,arm_f_2_uaa10683:sex,0.26,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,arm_f_2_uaa10683:sex,0.107,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10685,arm_f_2_uaa10683:sex,0.046,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10686,arm_f_2_uaa10683:sex,0.077,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681:sex,arm_f_2_uaa10683:sex,0.645,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682:sex,arm_f_2_uaa10683:sex,0.665,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),arm_f_2_uaa10684:sex,0.479,,incident_event
48,NCT01204294,glm,ae_sae,age10,arm_f_2_uaa10684:sex,-0.147,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,arm_f_2_uaa10684:sex,-0.315,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,arm_f_2_uaa10684:sex,-0.324,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,arm_f_2_uaa10684:sex,-0.279,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10684:sex,-0.555,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,arm_f_2_uaa10684:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,arm_f_2_uaa10684:sex,-0.279,,incident_event
48,NCT01204294,glm,ae_sae,sex,arm_f_2_uaa10684:sex,-0.811,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,arm_f_2_uaa10684:sex,0.093,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,arm_f_2_uaa10684:sex,0.09,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,arm_f_2_uaa10684:sex,0.084,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,arm_f_2_uaa10684:sex,0.173,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10685,arm_f_2_uaa10684:sex,0.048,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10686,arm_f_2_uaa10684:sex,0.079,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681:sex,arm_f_2_uaa10684:sex,0.668,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682:sex,arm_f_2_uaa10684:sex,0.688,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683:sex,arm_f_2_uaa10684:sex,0.635,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),arm_f_2_uaa10685:sex,0.001,,incident_event
48,NCT01204294,glm,ae_sae,age10,arm_f_2_uaa10685:sex,-0,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,arm_f_2_uaa10685:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,arm_f_2_uaa10685:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,arm_f_2_uaa10685:sex,-0,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10685:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,arm_f_2_uaa10685:sex,-1,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,arm_f_2_uaa10685:sex,-0,,incident_event
48,NCT01204294,glm,ae_sae,sex,arm_f_2_uaa10685:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,arm_f_2_uaa10685:sex,0,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,arm_f_2_uaa10685:sex,0,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,arm_f_2_uaa10685:sex,0,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,arm_f_2_uaa10685:sex,0,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10685,arm_f_2_uaa10685:sex,0,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10686,arm_f_2_uaa10685:sex,0,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681:sex,arm_f_2_uaa10685:sex,0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682:sex,arm_f_2_uaa10685:sex,0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683:sex,arm_f_2_uaa10685:sex,0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684:sex,arm_f_2_uaa10685:sex,0.001,,incident_event
48,NCT01204294,glm,ae_sae,(Intercept),arm_f_2_uaa10686:sex,0.445,,incident_event
48,NCT01204294,glm,ae_sae,age10,arm_f_2_uaa10686:sex,-0.136,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681,arm_f_2_uaa10686:sex,-0.293,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682,arm_f_2_uaa10686:sex,-0.301,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683,arm_f_2_uaa10686:sex,-0.259,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684,arm_f_2_uaa10686:sex,-0.339,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685,arm_f_2_uaa10686:sex,-0.001,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10686,arm_f_2_uaa10686:sex,-0.48,,incident_event
48,NCT01204294,glm,ae_sae,sex,arm_f_2_uaa10686:sex,-0.753,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10681,arm_f_2_uaa10686:sex,0.086,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10682,arm_f_2_uaa10686:sex,0.083,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10683,arm_f_2_uaa10686:sex,0.078,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10684,arm_f_2_uaa10686:sex,0.103,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10685,arm_f_2_uaa10686:sex,0.045,,incident_event
48,NCT01204294,glm,ae_sae,age10:arm_f_2_uaa10686,arm_f_2_uaa10686:sex,0.209,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10681:sex,arm_f_2_uaa10686:sex,0.62,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10682:sex,arm_f_2_uaa10686:sex,0.639,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10683:sex,arm_f_2_uaa10686:sex,0.59,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10684:sex,arm_f_2_uaa10686:sex,0.611,,incident_event
48,NCT01204294,glm,ae_sae,arm_f_2_uaa10685:sex,arm_f_2_uaa10686:sex,0.001,,incident_event
48,NCT01792518,glm,ae_sae,(Intercept),age10,-0.975,,incident_event
48,NCT01792518,glm,ae_sae,(Intercept),arm_f_2_uaa10927,-0.886,,incident_event
48,NCT01792518,glm,ae_sae,age10,arm_f_2_uaa10927,0.864,,incident_event
48,NCT01792518,glm,ae_sae,(Intercept),sex,-0.073,,incident_event
48,NCT01792518,glm,ae_sae,age10,sex,-0.104,,incident_event
48,NCT01792518,glm,ae_sae,arm_f_2_uaa10927,sex,0.065,,incident_event
48,NCT01792518,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10927,0.852,,incident_event
48,NCT01792518,glm,ae_sae,age10,age10:arm_f_2_uaa10927,-0.874,,incident_event
48,NCT01792518,glm,ae_sae,arm_f_2_uaa10927,age10:arm_f_2_uaa10927,-0.973,,incident_event
48,NCT01792518,glm,ae_sae,sex,age10:arm_f_2_uaa10927,0.091,,incident_event
48,NCT01792518,glm,ae_sae,(Intercept),arm_f_2_uaa10927:sex,0.061,,incident_event
48,NCT01792518,glm,ae_sae,age10,arm_f_2_uaa10927:sex,0.087,,incident_event
48,NCT01792518,glm,ae_sae,arm_f_2_uaa10927,arm_f_2_uaa10927:sex,-0.105,,incident_event
48,NCT01792518,glm,ae_sae,sex,arm_f_2_uaa10927:sex,-0.834,,incident_event
48,NCT01792518,glm,ae_sae,age10:arm_f_2_uaa10927,arm_f_2_uaa10927:sex,-0.073,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),age10,-0.978,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),arm_f_2_uaa10689,-0.626,,incident_event
48,NCT01210001,glm,ae_sae,age10,arm_f_2_uaa10689,0.612,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),arm_f_2_uaa10690,-0.482,,incident_event
48,NCT01210001,glm,ae_sae,age10,arm_f_2_uaa10690,0.471,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10689,arm_f_2_uaa10690,0.302,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),sex,-0.016,,incident_event
48,NCT01210001,glm,ae_sae,age10,sex,-0.059,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10689,sex,0.01,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10690,sex,0.008,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10689,0.657,,incident_event
48,NCT01210001,glm,ae_sae,age10,age10:arm_f_2_uaa10689,-0.672,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10689,age10:arm_f_2_uaa10689,-0.959,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10690,age10:arm_f_2_uaa10689,-0.316,,incident_event
48,NCT01210001,glm,ae_sae,sex,age10:arm_f_2_uaa10689,0.04,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10690,0.505,,incident_event
48,NCT01210001,glm,ae_sae,age10,age10:arm_f_2_uaa10690,-0.517,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10689,age10:arm_f_2_uaa10690,-0.317,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10690,age10:arm_f_2_uaa10690,-0.982,,incident_event
48,NCT01210001,glm,ae_sae,sex,age10:arm_f_2_uaa10690,0.031,,incident_event
48,NCT01210001,glm,ae_sae,age10:arm_f_2_uaa10689,age10:arm_f_2_uaa10690,0.347,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),arm_f_2_uaa10689:sex,0.012,,incident_event
48,NCT01210001,glm,ae_sae,age10,arm_f_2_uaa10689:sex,0.047,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10689,arm_f_2_uaa10689:sex,-0.137,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10690,arm_f_2_uaa10689:sex,-0.006,,incident_event
48,NCT01210001,glm,ae_sae,sex,arm_f_2_uaa10689:sex,-0.788,,incident_event
48,NCT01210001,glm,ae_sae,age10:arm_f_2_uaa10689,arm_f_2_uaa10689:sex,-0.03,,incident_event
48,NCT01210001,glm,ae_sae,age10:arm_f_2_uaa10690,arm_f_2_uaa10689:sex,-0.024,,incident_event
48,NCT01210001,glm,ae_sae,(Intercept),arm_f_2_uaa10690:sex,0.013,,incident_event
48,NCT01210001,glm,ae_sae,age10,arm_f_2_uaa10690:sex,0.047,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10689,arm_f_2_uaa10690:sex,-0.008,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10690,arm_f_2_uaa10690:sex,-0.024,,incident_event
48,NCT01210001,glm,ae_sae,sex,arm_f_2_uaa10690:sex,-0.794,,incident_event
48,NCT01210001,glm,ae_sae,age10:arm_f_2_uaa10689,arm_f_2_uaa10690:sex,-0.032,,incident_event
48,NCT01210001,glm,ae_sae,age10:arm_f_2_uaa10690,arm_f_2_uaa10690:sex,-0.072,,incident_event
48,NCT01210001,glm,ae_sae,arm_f_2_uaa10689:sex,arm_f_2_uaa10690:sex,0.626,,incident_event
48,NCT01177813,glm,ae_sae,(Intercept),age10,-0.982,,incident_event
48,NCT01177813,glm,ae_sae,(Intercept),arm_f_2_uaa10644,-0.827,,incident_event
48,NCT01177813,glm,ae_sae,age10,arm_f_2_uaa10644,0.811,,incident_event
48,NCT01177813,glm,ae_sae,(Intercept),arm_f_2_uaa10645,-0.731,,incident_event
48,NCT01177813,glm,ae_sae,age10,arm_f_2_uaa10645,0.718,,incident_event
48,NCT01177813,glm,ae_sae,arm_f_2_uaa10644,arm_f_2_uaa10645,0.605,,incident_event
48,NCT01177813,glm,ae_sae,(Intercept),arm_f_2_uaa10647,-0.674,,incident_event
48,NCT01177813,glm,ae_sae,age10,arm_f_2_uaa10647,0.661,,incident_event
48,NCT01177813,glm,ae_sae,arm_f_2_uaa10644,arm_f_2_uaa10647,0.557,,incident_event
48,NCT01177813,glm,ae_sae,arm_f_2_uaa10645,arm_f_2_uaa10647,0.493,,incident_event
48,NCT01177813,glm,ae_sae,(Intercept),sex,-0.248,,incident_event
48,NCT01177813,glm,ae_sae,age10,sex,0.142,,incident_event
48,NCT01177813,glm,ae_sae,arm_f_2_uaa10644,sex,0.205,,incident_event
48,NCT01177813,glm,ae_sae,arm_f_2_uaa10645,sex,0.182,,incident_event
48,NCT01177813,glm,ae_sae,arm_f_2_uaa10647,sex,0.167,,incident_event
48,NCT01177813,glm,ae_sae,(Intercept),age10:arm_f_2_uaa10644,0.78,,incident_event
48,NCT01177813,glm,ae_sae,age10,age10:arm_f_2_uaa10644,-0.795,,incident_event
