nct_id,nct_id2,models,row,col,r
NCT00968812,NCT00968812,f8,age10:arm_f_2_uaa10456,arm_f_2_uaa10457:sex,0.012
NCT00968812,NCT00968812,f8,age10:arm_f_2_uaa10457,arm_f_2_uaa10457:sex,0.015
NCT00968812,NCT00968812,f8,arm_f_2_uaa10456:sex,arm_f_2_uaa10457:sex,0.504
NCT00968812,NCT00968812,f8,(Intercept),value_1:arm_f_2_uaa10456,0.607
NCT00968812,NCT00968812,f8,value_1,value_1:arm_f_2_uaa10456,-0.704
NCT00968812,NCT00968812,f8,age10,value_1:arm_f_2_uaa10456,-0.089
NCT00968812,NCT00968812,f8,arm_f_2_uaa10456,value_1:arm_f_2_uaa10456,-0.866
NCT00968812,NCT00968812,f8,arm_f_2_uaa10457,value_1:arm_f_2_uaa10456,-0.437
NCT00968812,NCT00968812,f8,sex,value_1:arm_f_2_uaa10456,0.082
NCT00968812,NCT00968812,f8,age10:arm_f_2_uaa10456,value_1:arm_f_2_uaa10456,0.104
NCT00968812,NCT00968812,f8,age10:arm_f_2_uaa10457,value_1:arm_f_2_uaa10456,0.063
NCT00968812,NCT00968812,f8,arm_f_2_uaa10456:sex,value_1:arm_f_2_uaa10456,-0.11
NCT00968812,NCT00968812,f8,arm_f_2_uaa10457:sex,value_1:arm_f_2_uaa10456,-0.058
NCT00968812,NCT00968812,f8,(Intercept),value_1:arm_f_2_uaa10457,0.606
NCT00968812,NCT00968812,f8,value_1,value_1:arm_f_2_uaa10457,-0.702
NCT00968812,NCT00968812,f8,age10,value_1:arm_f_2_uaa10457,-0.088
NCT00968812,NCT00968812,f8,arm_f_2_uaa10456,value_1:arm_f_2_uaa10457,-0.435
NCT00968812,NCT00968812,f8,arm_f_2_uaa10457,value_1:arm_f_2_uaa10457,-0.863
NCT00968812,NCT00968812,f8,sex,value_1:arm_f_2_uaa10457,0.082
NCT00968812,NCT00968812,f8,age10:arm_f_2_uaa10456,value_1:arm_f_2_uaa10457,0.064
NCT00968812,NCT00968812,f8,age10:arm_f_2_uaa10457,value_1:arm_f_2_uaa10457,0.084
NCT00968812,NCT00968812,f8,arm_f_2_uaa10456:sex,value_1:arm_f_2_uaa10457,-0.058
NCT00968812,NCT00968812,f8,arm_f_2_uaa10457:sex,value_1:arm_f_2_uaa10457,-0.093
NCT00968812,NCT00968812,f8,value_1:arm_f_2_uaa10456,value_1:arm_f_2_uaa10457,0.494
NCT01032629,NCT01032629,f8,(Intercept),value_1,-0.784
NCT01032629,NCT01032629,f8,(Intercept),age10,-0.686
NCT01032629,NCT01032629,f8,value_1,age10,0.107
NCT01032629,NCT01032629,f8,(Intercept),arm_f_2_uaa10512,-0.713
NCT01032629,NCT01032629,f8,value_1,arm_f_2_uaa10512,0.559
NCT01032629,NCT01032629,f8,age10,arm_f_2_uaa10512,0.489
NCT01032629,NCT01032629,f8,(Intercept),arm_f_2_uaa10514,-0.716
NCT01032629,NCT01032629,f8,value_1,arm_f_2_uaa10514,0.562
NCT01032629,NCT01032629,f8,age10,arm_f_2_uaa10514,0.491
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,arm_f_2_uaa10514,0.51
NCT01032629,NCT01032629,f8,(Intercept),sex,-0.17
NCT01032629,NCT01032629,f8,value_1,sex,0.046
NCT01032629,NCT01032629,f8,age10,sex,0.044
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,sex,0.121
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514,sex,0.122
NCT01032629,NCT01032629,f8,(Intercept),age10:arm_f_2_uaa10512,0.491
NCT01032629,NCT01032629,f8,value_1,age10:arm_f_2_uaa10512,-0.076
NCT01032629,NCT01032629,f8,age10,age10:arm_f_2_uaa10512,-0.716
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,age10:arm_f_2_uaa10512,-0.686
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514,age10:arm_f_2_uaa10512,-0.352
NCT01032629,NCT01032629,f8,sex,age10:arm_f_2_uaa10512,-0.031
NCT01032629,NCT01032629,f8,(Intercept),age10:arm_f_2_uaa10514,0.494
NCT01032629,NCT01032629,f8,value_1,age10:arm_f_2_uaa10514,-0.077
NCT01032629,NCT01032629,f8,age10,age10:arm_f_2_uaa10514,-0.72
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,age10:arm_f_2_uaa10514,-0.352
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514,age10:arm_f_2_uaa10514,-0.684
NCT01032629,NCT01032629,f8,sex,age10:arm_f_2_uaa10514,-0.031
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10512,age10:arm_f_2_uaa10514,0.516
NCT01032629,NCT01032629,f8,(Intercept),arm_f_2_uaa10512:sex,0.12
NCT01032629,NCT01032629,f8,value_1,arm_f_2_uaa10512:sex,-0.033
NCT01032629,NCT01032629,f8,age10,arm_f_2_uaa10512:sex,-0.031
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,arm_f_2_uaa10512:sex,-0.168
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514,arm_f_2_uaa10512:sex,-0.086
NCT01032629,NCT01032629,f8,sex,arm_f_2_uaa10512:sex,-0.709
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10512,arm_f_2_uaa10512:sex,0.022
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10514,arm_f_2_uaa10512:sex,0.022
NCT01032629,NCT01032629,f8,(Intercept),arm_f_2_uaa10514:sex,0.12
NCT01032629,NCT01032629,f8,value_1,arm_f_2_uaa10514:sex,-0.033
NCT01032629,NCT01032629,f8,age10,arm_f_2_uaa10514:sex,-0.031
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,arm_f_2_uaa10514:sex,-0.086
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514,arm_f_2_uaa10514:sex,-0.157
NCT01032629,NCT01032629,f8,sex,arm_f_2_uaa10514:sex,-0.71
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10512,arm_f_2_uaa10514:sex,0.022
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10514,arm_f_2_uaa10514:sex,0.033
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512:sex,arm_f_2_uaa10514:sex,0.504
NCT01032629,NCT01032629,f8,(Intercept),value_1:arm_f_2_uaa10512,0.562
NCT01032629,NCT01032629,f8,value_1,value_1:arm_f_2_uaa10512,-0.716
NCT01032629,NCT01032629,f8,age10,value_1:arm_f_2_uaa10512,-0.076
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,value_1:arm_f_2_uaa10512,-0.789
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514,value_1:arm_f_2_uaa10512,-0.402
NCT01032629,NCT01032629,f8,sex,value_1:arm_f_2_uaa10512,-0.033
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10512,value_1:arm_f_2_uaa10512,0.115
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10514,value_1:arm_f_2_uaa10512,0.055
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512:sex,value_1:arm_f_2_uaa10512,0.062
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514:sex,value_1:arm_f_2_uaa10512,0.024
NCT01032629,NCT01032629,f8,(Intercept),value_1:arm_f_2_uaa10514,0.56
NCT01032629,NCT01032629,f8,value_1,value_1:arm_f_2_uaa10514,-0.714
NCT01032629,NCT01032629,f8,age10,value_1:arm_f_2_uaa10514,-0.076
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512,value_1:arm_f_2_uaa10514,-0.399
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514,value_1:arm_f_2_uaa10514,-0.785
NCT01032629,NCT01032629,f8,sex,value_1:arm_f_2_uaa10514,-0.033
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10512,value_1:arm_f_2_uaa10514,0.055
NCT01032629,NCT01032629,f8,age10:arm_f_2_uaa10514,value_1:arm_f_2_uaa10514,0.105
NCT01032629,NCT01032629,f8,arm_f_2_uaa10512:sex,value_1:arm_f_2_uaa10514,0.023
NCT01032629,NCT01032629,f8,arm_f_2_uaa10514:sex,value_1:arm_f_2_uaa10514,0.038
NCT01032629,NCT01032629,f8,value_1:arm_f_2_uaa10512,value_1:arm_f_2_uaa10514,0.511
NCT01106625,NCT01106625,f8,(Intercept),value_1,-0.822
NCT01106625,NCT01106625,f8,(Intercept),age10,-0.681
NCT01106625,NCT01106625,f8,value_1,age10,0.158
NCT01106625,NCT01106625,f8,(Intercept),arm_f_2_uaa10569,-0.766
NCT01106625,NCT01106625,f8,value_1,arm_f_2_uaa10569,0.629
NCT01106625,NCT01106625,f8,age10,arm_f_2_uaa10569,0.522
NCT01106625,NCT01106625,f8,(Intercept),arm_f_2_uaa10570,-0.748
NCT01106625,NCT01106625,f8,value_1,arm_f_2_uaa10570,0.615
NCT01106625,NCT01106625,f8,age10,arm_f_2_uaa10570,0.509
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,arm_f_2_uaa10570,0.573
NCT01106625,NCT01106625,f8,(Intercept),sex,-0.057
NCT01106625,NCT01106625,f8,value_1,sex,-0.023
NCT01106625,NCT01106625,f8,age10,sex,-0.008
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,sex,0.043
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570,sex,0.042
NCT01106625,NCT01106625,f8,(Intercept),age10:arm_f_2_uaa10569,0.545
NCT01106625,NCT01106625,f8,value_1,age10:arm_f_2_uaa10569,-0.126
NCT01106625,NCT01106625,f8,age10,age10:arm_f_2_uaa10569,-0.8
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,age10:arm_f_2_uaa10569,-0.633
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570,age10:arm_f_2_uaa10569,-0.408
NCT01106625,NCT01106625,f8,sex,age10:arm_f_2_uaa10569,0.007
NCT01106625,NCT01106625,f8,(Intercept),age10:arm_f_2_uaa10570,0.507
NCT01106625,NCT01106625,f8,value_1,age10:arm_f_2_uaa10570,-0.117
NCT01106625,NCT01106625,f8,age10,age10:arm_f_2_uaa10570,-0.744
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,age10:arm_f_2_uaa10570,-0.388
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570,age10:arm_f_2_uaa10570,-0.665
NCT01106625,NCT01106625,f8,sex,age10:arm_f_2_uaa10570,0.006
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10569,age10:arm_f_2_uaa10570,0.595
NCT01106625,NCT01106625,f8,(Intercept),arm_f_2_uaa10569:sex,0.04
NCT01106625,NCT01106625,f8,value_1,arm_f_2_uaa10569:sex,0.016
NCT01106625,NCT01106625,f8,age10,arm_f_2_uaa10569:sex,0.006
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,arm_f_2_uaa10569:sex,-0.022
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570,arm_f_2_uaa10569:sex,-0.03
NCT01106625,NCT01106625,f8,sex,arm_f_2_uaa10569:sex,-0.71
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10569,arm_f_2_uaa10569:sex,-0.035
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10570,arm_f_2_uaa10569:sex,-0.004
NCT01106625,NCT01106625,f8,(Intercept),arm_f_2_uaa10570:sex,0.04
NCT01106625,NCT01106625,f8,value_1,arm_f_2_uaa10570:sex,0.016
NCT01106625,NCT01106625,f8,age10,arm_f_2_uaa10570:sex,0.006
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,arm_f_2_uaa10570:sex,-0.03
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570,arm_f_2_uaa10570:sex,-0.023
NCT01106625,NCT01106625,f8,sex,arm_f_2_uaa10570:sex,-0.704
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10569,arm_f_2_uaa10570:sex,-0.005
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10570,arm_f_2_uaa10570:sex,-0.007
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569:sex,arm_f_2_uaa10570:sex,0.5
NCT01106625,NCT01106625,f8,(Intercept),value_1:arm_f_2_uaa10569,0.596
NCT01106625,NCT01106625,f8,value_1,value_1:arm_f_2_uaa10569,-0.725
NCT01106625,NCT01106625,f8,age10,value_1:arm_f_2_uaa10569,-0.115
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,value_1:arm_f_2_uaa10569,-0.835
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570,value_1:arm_f_2_uaa10569,-0.446
NCT01106625,NCT01106625,f8,sex,value_1:arm_f_2_uaa10569,0.016
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10569,value_1:arm_f_2_uaa10569,0.12
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10570,value_1:arm_f_2_uaa10569,0.085
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569:sex,value_1:arm_f_2_uaa10569,-0.056
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570:sex,value_1:arm_f_2_uaa10569,-0.012
NCT01106625,NCT01106625,f8,(Intercept),value_1:arm_f_2_uaa10570,0.602
NCT01106625,NCT01106625,f8,value_1,value_1:arm_f_2_uaa10570,-0.732
NCT01106625,NCT01106625,f8,age10,value_1:arm_f_2_uaa10570,-0.116
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569,value_1:arm_f_2_uaa10570,-0.461
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570,value_1:arm_f_2_uaa10570,-0.819
NCT01106625,NCT01106625,f8,sex,value_1:arm_f_2_uaa10570,0.017
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10569,value_1:arm_f_2_uaa10570,0.092
NCT01106625,NCT01106625,f8,age10:arm_f_2_uaa10570,value_1:arm_f_2_uaa10570,0.133
NCT01106625,NCT01106625,f8,arm_f_2_uaa10569:sex,value_1:arm_f_2_uaa10570,-0.012
NCT01106625,NCT01106625,f8,arm_f_2_uaa10570:sex,value_1:arm_f_2_uaa10570,-0.082
NCT01106625,NCT01106625,f8,value_1:arm_f_2_uaa10569,value_1:arm_f_2_uaa10570,0.531
NCT01081834,NCT01081834,f8,(Intercept),value_1,-0.862
NCT01081834,NCT01081834,f8,(Intercept),age10,-0.592
NCT01081834,NCT01081834,f8,value_1,age10,0.123
NCT01081834,NCT01081834,f8,(Intercept),arm_f_2_uaa10548,-0.688
NCT01081834,NCT01081834,f8,value_1,arm_f_2_uaa10548,0.593
NCT01081834,NCT01081834,f8,age10,arm_f_2_uaa10548,0.407
NCT01081834,NCT01081834,f8,(Intercept),arm_f_2_uaa10549,-0.744
NCT01081834,NCT01081834,f8,value_1,arm_f_2_uaa10549,0.642
NCT01081834,NCT01081834,f8,age10,arm_f_2_uaa10549,0.441
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,arm_f_2_uaa10549,0.512
NCT01081834,NCT01081834,f8,(Intercept),sex,-0.17
NCT01081834,NCT01081834,f8,value_1,sex,0.099
NCT01081834,NCT01081834,f8,age10,sex,0.006
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,sex,0.117
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549,sex,0.126
NCT01081834,NCT01081834,f8,(Intercept),age10:arm_f_2_uaa10548,0.414
NCT01081834,NCT01081834,f8,value_1,age10:arm_f_2_uaa10548,-0.086
NCT01081834,NCT01081834,f8,age10,age10:arm_f_2_uaa10548,-0.7
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,age10:arm_f_2_uaa10548,-0.611
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549,age10:arm_f_2_uaa10548,-0.308
NCT01081834,NCT01081834,f8,sex,age10:arm_f_2_uaa10548,-0.004
NCT01081834,NCT01081834,f8,(Intercept),age10:arm_f_2_uaa10549,0.405
NCT01081834,NCT01081834,f8,value_1,age10:arm_f_2_uaa10549,-0.084
NCT01081834,NCT01081834,f8,age10,age10:arm_f_2_uaa10549,-0.685
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,age10:arm_f_2_uaa10549,-0.279
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549,age10:arm_f_2_uaa10549,-0.545
NCT01081834,NCT01081834,f8,sex,age10:arm_f_2_uaa10549,-0.004
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10548,age10:arm_f_2_uaa10549,0.479
NCT01081834,NCT01081834,f8,(Intercept),arm_f_2_uaa10548:sex,0.119
NCT01081834,NCT01081834,f8,value_1,arm_f_2_uaa10548:sex,-0.07
NCT01081834,NCT01081834,f8,age10,arm_f_2_uaa10548:sex,-0.004
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,arm_f_2_uaa10548:sex,-0.137
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549,arm_f_2_uaa10548:sex,-0.089
NCT01081834,NCT01081834,f8,sex,arm_f_2_uaa10548:sex,-0.704
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10548,arm_f_2_uaa10548:sex,0.041
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10549,arm_f_2_uaa10548:sex,0.003
NCT01081834,NCT01081834,f8,(Intercept),arm_f_2_uaa10549:sex,0.121
NCT01081834,NCT01081834,f8,value_1,arm_f_2_uaa10549:sex,-0.07
NCT01081834,NCT01081834,f8,age10,arm_f_2_uaa10549:sex,-0.004
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,arm_f_2_uaa10549:sex,-0.083
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549,arm_f_2_uaa10549:sex,-0.107
NCT01081834,NCT01081834,f8,sex,arm_f_2_uaa10549:sex,-0.712
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10548,arm_f_2_uaa10549:sex,0.003
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10549,arm_f_2_uaa10549:sex,-0.016
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548:sex,arm_f_2_uaa10549:sex,0.501
NCT01081834,NCT01081834,f8,(Intercept),value_1:arm_f_2_uaa10548,0.598
NCT01081834,NCT01081834,f8,value_1,value_1:arm_f_2_uaa10548,-0.694
NCT01081834,NCT01081834,f8,age10,value_1:arm_f_2_uaa10548,-0.085
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,value_1:arm_f_2_uaa10548,-0.869
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549,value_1:arm_f_2_uaa10548,-0.445
NCT01081834,NCT01081834,f8,sex,value_1:arm_f_2_uaa10548,-0.069
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10548,value_1:arm_f_2_uaa10548,0.158
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10549,value_1:arm_f_2_uaa10548,0.058
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548:sex,value_1:arm_f_2_uaa10548,0.044
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549:sex,value_1:arm_f_2_uaa10548,0.049
NCT01081834,NCT01081834,f8,(Intercept),value_1:arm_f_2_uaa10549,0.617
NCT01081834,NCT01081834,f8,value_1,value_1:arm_f_2_uaa10549,-0.716
NCT01081834,NCT01081834,f8,age10,value_1:arm_f_2_uaa10549,-0.088
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548,value_1:arm_f_2_uaa10549,-0.424
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549,value_1:arm_f_2_uaa10549,-0.834
NCT01081834,NCT01081834,f8,sex,value_1:arm_f_2_uaa10549,-0.071
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10548,value_1:arm_f_2_uaa10549,0.061
NCT01081834,NCT01081834,f8,age10:arm_f_2_uaa10549,value_1:arm_f_2_uaa10549,0.013
NCT01081834,NCT01081834,f8,arm_f_2_uaa10548:sex,value_1:arm_f_2_uaa10549,0.05
NCT01081834,NCT01081834,f8,arm_f_2_uaa10549:sex,value_1:arm_f_2_uaa10549,0.028
NCT01081834,NCT01081834,f8,value_1:arm_f_2_uaa10548,value_1:arm_f_2_uaa10549,0.497
NCT01106651,NCT01106651,f8,(Intercept),value_1,-0.754
NCT01106651,NCT01106651,f8,(Intercept),age10,-0.762
NCT01106651,NCT01106651,f8,value_1,age10,0.161
NCT01106651,NCT01106651,f8,(Intercept),arm_f_2_uaa10573,-0.714
NCT01106651,NCT01106651,f8,value_1,arm_f_2_uaa10573,0.538
NCT01106651,NCT01106651,f8,age10,arm_f_2_uaa10573,0.544
NCT01106651,NCT01106651,f8,(Intercept),arm_f_2_uaa10574,-0.707
NCT01106651,NCT01106651,f8,value_1,arm_f_2_uaa10574,0.533
NCT01106651,NCT01106651,f8,age10,arm_f_2_uaa10574,0.538
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,arm_f_2_uaa10574,0.504
NCT01106651,NCT01106651,f8,(Intercept),sex,0.078
NCT01106651,NCT01106651,f8,value_1,sex,-0.113
NCT01106651,NCT01106651,f8,age10,sex,-0.129
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,sex,-0.055
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574,sex,-0.055
NCT01106651,NCT01106651,f8,(Intercept),age10:arm_f_2_uaa10573,0.551
NCT01106651,NCT01106651,f8,value_1,age10:arm_f_2_uaa10573,-0.117
NCT01106651,NCT01106651,f8,age10,age10:arm_f_2_uaa10573,-0.723
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,age10:arm_f_2_uaa10573,-0.758
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574,age10:arm_f_2_uaa10573,-0.389
NCT01106651,NCT01106651,f8,sex,age10:arm_f_2_uaa10573,0.093
NCT01106651,NCT01106651,f8,(Intercept),age10:arm_f_2_uaa10574,0.528
NCT01106651,NCT01106651,f8,value_1,age10:arm_f_2_uaa10574,-0.112
NCT01106651,NCT01106651,f8,age10,age10:arm_f_2_uaa10574,-0.694
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,age10:arm_f_2_uaa10574,-0.377
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574,age10:arm_f_2_uaa10574,-0.757
NCT01106651,NCT01106651,f8,sex,age10:arm_f_2_uaa10574,0.089
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10573,age10:arm_f_2_uaa10574,0.502
NCT01106651,NCT01106651,f8,(Intercept),arm_f_2_uaa10573:sex,-0.056
NCT01106651,NCT01106651,f8,value_1,arm_f_2_uaa10573:sex,0.082
NCT01106651,NCT01106651,f8,age10,arm_f_2_uaa10573:sex,0.093
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,arm_f_2_uaa10573:sex,0.074
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574,arm_f_2_uaa10573:sex,0.04
NCT01106651,NCT01106651,f8,sex,arm_f_2_uaa10573:sex,-0.722
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10573,arm_f_2_uaa10573:sex,-0.116
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10574,arm_f_2_uaa10573:sex,-0.064
NCT01106651,NCT01106651,f8,(Intercept),arm_f_2_uaa10574:sex,-0.056
NCT01106651,NCT01106651,f8,value_1,arm_f_2_uaa10574:sex,0.081
NCT01106651,NCT01106651,f8,age10,arm_f_2_uaa10574:sex,0.092
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,arm_f_2_uaa10574:sex,0.04
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574,arm_f_2_uaa10574:sex,-0.019
NCT01106651,NCT01106651,f8,sex,arm_f_2_uaa10574:sex,-0.715
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10573,arm_f_2_uaa10574:sex,-0.067
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10574,arm_f_2_uaa10574:sex,-0.057
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573:sex,arm_f_2_uaa10574:sex,0.517
NCT01106651,NCT01106651,f8,(Intercept),value_1:arm_f_2_uaa10573,0.535
NCT01106651,NCT01106651,f8,value_1,value_1:arm_f_2_uaa10573,-0.71
NCT01106651,NCT01106651,f8,age10,value_1:arm_f_2_uaa10573,-0.115
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,value_1:arm_f_2_uaa10573,-0.756
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574,value_1:arm_f_2_uaa10573,-0.378
NCT01106651,NCT01106651,f8,sex,value_1:arm_f_2_uaa10573,0.08
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10573,value_1:arm_f_2_uaa10573,0.157
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10574,value_1:arm_f_2_uaa10573,0.079
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573:sex,value_1:arm_f_2_uaa10573,-0.11
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574:sex,value_1:arm_f_2_uaa10573,-0.058
NCT01106651,NCT01106651,f8,(Intercept),value_1:arm_f_2_uaa10574,0.533
NCT01106651,NCT01106651,f8,value_1,value_1:arm_f_2_uaa10574,-0.707
NCT01106651,NCT01106651,f8,age10,value_1:arm_f_2_uaa10574,-0.114
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573,value_1:arm_f_2_uaa10574,-0.38
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574,value_1:arm_f_2_uaa10574,-0.735
NCT01106651,NCT01106651,f8,sex,value_1:arm_f_2_uaa10574,0.08
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10573,value_1:arm_f_2_uaa10574,0.083
NCT01106651,NCT01106651,f8,age10:arm_f_2_uaa10574,value_1:arm_f_2_uaa10574,0.124
NCT01106651,NCT01106651,f8,arm_f_2_uaa10573:sex,value_1:arm_f_2_uaa10574,-0.058
NCT01106651,NCT01106651,f8,arm_f_2_uaa10574:sex,value_1:arm_f_2_uaa10574,-0.031
NCT01106651,NCT01106651,f8,value_1:arm_f_2_uaa10573,value_1:arm_f_2_uaa10574,0.502
NCT01106677,NCT01106677,f8,(Intercept),value_1,-0.86
NCT01106677,NCT01106677,f8,(Intercept),age10,-0.61
NCT01106677,NCT01106677,f8,value_1,age10,0.141
NCT01106677,NCT01106677,f8,(Intercept),arm_f_2_uaa10577,-0.826
NCT01106677,NCT01106677,f8,value_1,arm_f_2_uaa10577,0.711
NCT01106677,NCT01106677,f8,age10,arm_f_2_uaa10577,0.504
NCT01106677,NCT01106677,f8,(Intercept),arm_f_2_uaa10578,-0.832
NCT01106677,NCT01106677,f8,value_1,arm_f_2_uaa10578,0.716
NCT01106677,NCT01106677,f8,age10,arm_f_2_uaa10578,0.507
NCT01106677,NCT01106677,f8,arm_f_2_uaa10577,arm_f_2_uaa10578,0.687
NCT01106677,NCT01106677,f8,(Intercept),arm_f_2_uaa10580,-0.812
NCT01106677,NCT01106677,f8,value_1,arm_f_2_uaa10580,0.698
NCT01106677,NCT01106677,f8,age10,arm_f_2_uaa10580,0.495
NCT01106677,NCT01106677,f8,arm_f_2_uaa10577,arm_f_2_uaa10580,0.67
NCT01106677,NCT01106677,f8,arm_f_2_uaa10578,arm_f_2_uaa10580,0.675
NCT01106677,NCT01106677,f8,(Intercept),sex,-0.083
NCT01106677,NCT01106677,f8,value_1,sex,-0.035
NCT01106677,NCT01106677,f8,age10,sex,0.04
NCT01106677,NCT01106677,f8,arm_f_2_uaa10577,sex,0.069
NCT01106677,NCT01106677,f8,arm_f_2_uaa10578,sex,0.069
NCT01106677,NCT01106677,f8,arm_f_2_uaa10580,sex,0.068
NCT01106677,NCT01106677,f8,(Intercept),age10:arm_f_2_uaa10577,0.495
NCT01106677,NCT01106677,f8,value_1,age10:arm_f_2_uaa10577,-0.114
NCT01106677,NCT01106677,f8,age10,age10:arm_f_2_uaa10577,-0.812
