trials,nct_id,nct_id2,models,row,col,r,outcome,outcome_method
53,NCT01204294,NCT01204294,rcs,age10',age10' * arm_f=_2_uaa10686,-0.746,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',age10' * arm_f=_2_uaa10686,0.74,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,age10' * arm_f=_2_uaa10686,0.554,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,age10' * arm_f=_2_uaa10686,0.274,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,age10' * arm_f=_2_uaa10686,0.562,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10684,age10' * arm_f=_2_uaa10686,0.605,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10685,age10' * arm_f=_2_uaa10686,0.519,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10686,age10' * arm_f=_2_uaa10686,0.895,hba1c,locf
53,NCT01204294,NCT01204294,rcs,sex,age10' * arm_f=_2_uaa10686,-0.04,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10681,age10' * arm_f=_2_uaa10686,-0.573,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10681,age10' * arm_f=_2_uaa10686,0.6,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10681,age10' * arm_f=_2_uaa10686,-0.59,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10682,age10' * arm_f=_2_uaa10686,-0.297,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10682,age10' * arm_f=_2_uaa10686,0.379,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10682,age10' * arm_f=_2_uaa10686,-0.401,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10683,age10' * arm_f=_2_uaa10686,-0.587,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10683,age10' * arm_f=_2_uaa10686,0.625,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10683,age10' * arm_f=_2_uaa10686,-0.617,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10684,age10' * arm_f=_2_uaa10686,-0.627,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10684,age10' * arm_f=_2_uaa10686,0.658,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10684,age10' * arm_f=_2_uaa10686,-0.65,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10685,age10' * arm_f=_2_uaa10686,-0.539,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10685,age10' * arm_f=_2_uaa10686,0.579,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10685,age10' * arm_f=_2_uaa10686,-0.573,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10686,age10' * arm_f=_2_uaa10686,-0.933,hba1c,locf
53,NCT01204294,NCT01204294,rcs,Intercept,age10'' * arm_f=_2_uaa10686,0.625,hba1c,locf
53,NCT01204294,NCT01204294,rcs,value_1,age10'' * arm_f=_2_uaa10686,0.061,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10,age10'' * arm_f=_2_uaa10686,-0.664,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10',age10'' * arm_f=_2_uaa10686,0.735,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',age10'' * arm_f=_2_uaa10686,-0.74,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,age10'' * arm_f=_2_uaa10686,-0.52,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,age10'' * arm_f=_2_uaa10686,-0.258,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,age10'' * arm_f=_2_uaa10686,-0.528,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10684,age10'' * arm_f=_2_uaa10686,-0.569,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10685,age10'' * arm_f=_2_uaa10686,-0.488,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10686,age10'' * arm_f=_2_uaa10686,-0.838,hba1c,locf
53,NCT01204294,NCT01204294,rcs,sex,age10'' * arm_f=_2_uaa10686,0.049,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10681,age10'' * arm_f=_2_uaa10686,0.543,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10681,age10'' * arm_f=_2_uaa10686,-0.591,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10681,age10'' * arm_f=_2_uaa10686,0.59,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10682,age10'' * arm_f=_2_uaa10686,0.281,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10682,age10'' * arm_f=_2_uaa10686,-0.373,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10682,age10'' * arm_f=_2_uaa10686,0.4,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10683,age10'' * arm_f=_2_uaa10686,0.556,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10683,age10'' * arm_f=_2_uaa10686,-0.616,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10683,age10'' * arm_f=_2_uaa10686,0.617,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10684,age10'' * arm_f=_2_uaa10686,0.594,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10684,age10'' * arm_f=_2_uaa10686,-0.648,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10684,age10'' * arm_f=_2_uaa10686,0.65,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10685,age10'' * arm_f=_2_uaa10686,0.511,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10685,age10'' * arm_f=_2_uaa10686,-0.571,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10685,age10'' * arm_f=_2_uaa10686,0.573,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10686,age10'' * arm_f=_2_uaa10686,0.882,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10686,age10'' * arm_f=_2_uaa10686,-0.991,hba1c,locf
53,NCT01204294,NCT01204294,rcs,Intercept,arm_f=_2_uaa10681 * sex,0.084,hba1c,locf
53,NCT01204294,NCT01204294,rcs,value_1,arm_f=_2_uaa10681 * sex,-0.055,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10,arm_f=_2_uaa10681 * sex,-0.013,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10',arm_f=_2_uaa10681 * sex,-0.042,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',arm_f=_2_uaa10681 * sex,0.052,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,arm_f=_2_uaa10681 * sex,-0.077,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,arm_f=_2_uaa10681 * sex,-0.032,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,arm_f=_2_uaa10681 * sex,-0.062,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10684,arm_f=_2_uaa10681 * sex,-0.063,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10685,arm_f=_2_uaa10681 * sex,-0.057,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10686,arm_f=_2_uaa10681 * sex,-0.054,hba1c,locf
53,NCT01204294,NCT01204294,rcs,sex,arm_f=_2_uaa10681 * sex,-0.774,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10681,arm_f=_2_uaa10681 * sex,-0.004,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10681,arm_f=_2_uaa10681 * sex,0.052,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10681,arm_f=_2_uaa10681 * sex,-0.054,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10682,arm_f=_2_uaa10681 * sex,0.006,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10682,arm_f=_2_uaa10681 * sex,0.021,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10682,arm_f=_2_uaa10681 * sex,-0.028,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10683,arm_f=_2_uaa10681 * sex,0.01,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10683,arm_f=_2_uaa10681 * sex,0.035,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10683,arm_f=_2_uaa10681 * sex,-0.042,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10684,arm_f=_2_uaa10681 * sex,0.007,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10684,arm_f=_2_uaa10681 * sex,0.04,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10684,arm_f=_2_uaa10681 * sex,-0.048,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10685,arm_f=_2_uaa10681 * sex,0.009,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10685,arm_f=_2_uaa10681 * sex,0.034,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10685,arm_f=_2_uaa10681 * sex,-0.041,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10686,arm_f=_2_uaa10681 * sex,0.008,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10686,arm_f=_2_uaa10681 * sex,0.031,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10686,arm_f=_2_uaa10681 * sex,-0.038,hba1c,locf
53,NCT01204294,NCT01204294,rcs,Intercept,arm_f=_2_uaa10682 * sex,0.081,hba1c,locf
53,NCT01204294,NCT01204294,rcs,value_1,arm_f=_2_uaa10682 * sex,-0.121,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10,arm_f=_2_uaa10682 * sex,-0.006,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10',arm_f=_2_uaa10682 * sex,-0.045,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',arm_f=_2_uaa10682 * sex,0.054,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,arm_f=_2_uaa10682 * sex,-0.047,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,arm_f=_2_uaa10682 * sex,-0.144,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,arm_f=_2_uaa10682 * sex,-0.051,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10684,arm_f=_2_uaa10682 * sex,-0.046,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10685,arm_f=_2_uaa10682 * sex,-0.046,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10686,arm_f=_2_uaa10682 * sex,-0.043,hba1c,locf
53,NCT01204294,NCT01204294,rcs,sex,arm_f=_2_uaa10682 * sex,-0.705,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10681,arm_f=_2_uaa10682 * sex,0.001,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10681,arm_f=_2_uaa10682 * sex,0.037,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10681,arm_f=_2_uaa10682 * sex,-0.044,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10682,arm_f=_2_uaa10682 * sex,0.101,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10682,arm_f=_2_uaa10682 * sex,-0.065,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10682,arm_f=_2_uaa10682 * sex,0.054,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10683,arm_f=_2_uaa10682 * sex,0.004,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10683,arm_f=_2_uaa10682 * sex,0.035,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10683,arm_f=_2_uaa10682 * sex,-0.041,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10684,arm_f=_2_uaa10682 * sex,-0.004,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10684,arm_f=_2_uaa10682 * sex,0.046,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10684,arm_f=_2_uaa10682 * sex,-0.053,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10685,arm_f=_2_uaa10682 * sex,0.002,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10685,arm_f=_2_uaa10682 * sex,0.036,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10685,arm_f=_2_uaa10682 * sex,-0.043,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10686,arm_f=_2_uaa10682 * sex,0.002,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10686,arm_f=_2_uaa10682 * sex,0.033,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10686,arm_f=_2_uaa10682 * sex,-0.039,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681 * sex,arm_f=_2_uaa10682 * sex,0.546,hba1c,locf
53,NCT01204294,NCT01204294,rcs,Intercept,arm_f=_2_uaa10683 * sex,0.084,hba1c,locf
53,NCT01204294,NCT01204294,rcs,value_1,arm_f=_2_uaa10683 * sex,-0.073,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10,arm_f=_2_uaa10683 * sex,-0.011,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10',arm_f=_2_uaa10683 * sex,-0.044,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',arm_f=_2_uaa10683 * sex,0.053,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,arm_f=_2_uaa10683 * sex,-0.058,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,arm_f=_2_uaa10683 * sex,-0.031,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,arm_f=_2_uaa10683 * sex,-0.091,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10684,arm_f=_2_uaa10683 * sex,-0.06,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10685,arm_f=_2_uaa10683 * sex,-0.055,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10686,arm_f=_2_uaa10683 * sex,-0.052,hba1c,locf
53,NCT01204294,NCT01204294,rcs,sex,arm_f=_2_uaa10683 * sex,-0.769,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10681,arm_f=_2_uaa10683 * sex,0.007,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10681,arm_f=_2_uaa10683 * sex,0.036,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10681,arm_f=_2_uaa10683 * sex,-0.043,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10682,arm_f=_2_uaa10683 * sex,0.006,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10682,arm_f=_2_uaa10683 * sex,0.022,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10682,arm_f=_2_uaa10683 * sex,-0.028,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10683,arm_f=_2_uaa10683 * sex,0.01,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10683,arm_f=_2_uaa10683 * sex,0.042,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10683,arm_f=_2_uaa10683 * sex,-0.041,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10684,arm_f=_2_uaa10683 * sex,0.005,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10684,arm_f=_2_uaa10683 * sex,0.042,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10684,arm_f=_2_uaa10683 * sex,-0.05,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10685,arm_f=_2_uaa10683 * sex,0.007,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10685,arm_f=_2_uaa10683 * sex,0.035,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10685,arm_f=_2_uaa10683 * sex,-0.042,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10686,arm_f=_2_uaa10683 * sex,0.007,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10686,arm_f=_2_uaa10683 * sex,0.032,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10686,arm_f=_2_uaa10683 * sex,-0.039,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681 * sex,arm_f=_2_uaa10683 * sex,0.596,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682 * sex,arm_f=_2_uaa10683 * sex,0.544,hba1c,locf
53,NCT01204294,NCT01204294,rcs,Intercept,arm_f=_2_uaa10684 * sex,0.089,hba1c,locf
53,NCT01204294,NCT01204294,rcs,value_1,arm_f=_2_uaa10684 * sex,-0.049,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10,arm_f=_2_uaa10684 * sex,-0.015,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10',arm_f=_2_uaa10684 * sex,-0.044,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',arm_f=_2_uaa10684 * sex,0.055,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,arm_f=_2_uaa10684 * sex,-0.065,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,arm_f=_2_uaa10684 * sex,-0.034,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,arm_f=_2_uaa10684 * sex,-0.067,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10684,arm_f=_2_uaa10684 * sex,-0.09,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10685,arm_f=_2_uaa10684 * sex,-0.062,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10686,arm_f=_2_uaa10684 * sex,-0.058,hba1c,locf
53,NCT01204294,NCT01204294,rcs,sex,arm_f=_2_uaa10684 * sex,-0.825,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10681,arm_f=_2_uaa10684 * sex,0.01,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10681,arm_f=_2_uaa10684 * sex,0.036,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10681,arm_f=_2_uaa10684 * sex,-0.044,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10682,arm_f=_2_uaa10684 * sex,0.007,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10682,arm_f=_2_uaa10684 * sex,0.022,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10682,arm_f=_2_uaa10684 * sex,-0.029,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10683,arm_f=_2_uaa10684 * sex,0.012,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10683,arm_f=_2_uaa10684 * sex,0.036,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10683,arm_f=_2_uaa10684 * sex,-0.044,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10684,arm_f=_2_uaa10684 * sex,0.005,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10684,arm_f=_2_uaa10684 * sex,0.045,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10684,arm_f=_2_uaa10684 * sex,-0.048,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10685,arm_f=_2_uaa10684 * sex,0.01,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10685,arm_f=_2_uaa10684 * sex,0.035,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10685,arm_f=_2_uaa10684 * sex,-0.043,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10686,arm_f=_2_uaa10684 * sex,0.01,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10686,arm_f=_2_uaa10684 * sex,0.033,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10686,arm_f=_2_uaa10684 * sex,-0.04,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681 * sex,arm_f=_2_uaa10684 * sex,0.638,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682 * sex,arm_f=_2_uaa10684 * sex,0.581,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683 * sex,arm_f=_2_uaa10684 * sex,0.634,hba1c,locf
53,NCT01204294,NCT01204294,rcs,Intercept,arm_f=_2_uaa10685 * sex,0.075,hba1c,locf
53,NCT01204294,NCT01204294,rcs,value_1,arm_f=_2_uaa10685 * sex,-0.041,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10,arm_f=_2_uaa10685 * sex,-0.012,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10',arm_f=_2_uaa10685 * sex,-0.038,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',arm_f=_2_uaa10685 * sex,0.046,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,arm_f=_2_uaa10685 * sex,-0.055,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,arm_f=_2_uaa10685 * sex,-0.029,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,arm_f=_2_uaa10685 * sex,-0.057,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10684,arm_f=_2_uaa10685 * sex,-0.058,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10685,arm_f=_2_uaa10685 * sex,0.018,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10686,arm_f=_2_uaa10685 * sex,-0.049,hba1c,locf
53,NCT01204294,NCT01204294,rcs,sex,arm_f=_2_uaa10685 * sex,-0.698,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10681,arm_f=_2_uaa10685 * sex,0.009,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10681,arm_f=_2_uaa10685 * sex,0.031,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10681,arm_f=_2_uaa10685 * sex,-0.037,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10682,arm_f=_2_uaa10685 * sex,0.006,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10682,arm_f=_2_uaa10685 * sex,0.019,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10682,arm_f=_2_uaa10685 * sex,-0.025,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10683,arm_f=_2_uaa10685 * sex,0.01,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10683,arm_f=_2_uaa10685 * sex,0.031,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10683,arm_f=_2_uaa10685 * sex,-0.037,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10684,arm_f=_2_uaa10685 * sex,0.008,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10684,arm_f=_2_uaa10685 * sex,0.035,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10684,arm_f=_2_uaa10685 * sex,-0.042,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10685,arm_f=_2_uaa10685 * sex,-0.102,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10685,arm_f=_2_uaa10685 * sex,0.137,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10685,arm_f=_2_uaa10685 * sex,-0.138,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10 * arm_f=_2_uaa10686,arm_f=_2_uaa10685 * sex,0.008,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10' * arm_f=_2_uaa10686,arm_f=_2_uaa10685 * sex,0.028,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'' * arm_f=_2_uaa10686,arm_f=_2_uaa10685 * sex,-0.034,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681 * sex,arm_f=_2_uaa10685 * sex,0.54,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682 * sex,arm_f=_2_uaa10685 * sex,0.492,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683 * sex,arm_f=_2_uaa10685 * sex,0.536,hba1c,locf
