trials,nct_id,nct_id2,models,term,estimate,std.error,outcome,outcome_method
53,NCT00641043,NCT00641043,rcs,Intercept,2.67,1.591,hba1c,locf
53,NCT00641043,NCT00641043,rcs,value_1,0.616,0.061,hba1c,locf
53,NCT00641043,NCT00641043,rcs,age10,-0.103,0.341,hba1c,locf
53,NCT00641043,NCT00641043,rcs,age10',-0.23,1.394,hba1c,locf
53,NCT00641043,NCT00641043,rcs,age10'',1.876,3.782,hba1c,locf
53,NCT00641043,NCT00641043,rcs,arm_f=_2_uaa10253,-1.191,1.84,hba1c,locf
53,NCT00641043,NCT00641043,rcs,sex,0.336,0.181,hba1c,locf
53,NCT00641043,NCT00641043,rcs,age10 * arm_f=_2_uaa10253,0.195,0.412,hba1c,locf
53,NCT00641043,NCT00641043,rcs,age10' * arm_f=_2_uaa10253,0.227,1.681,hba1c,locf
53,NCT00641043,NCT00641043,rcs,age10'' * arm_f=_2_uaa10253,-2.451,4.584,hba1c,locf
53,NCT00641043,NCT00641043,rcs,arm_f=_2_uaa10253 * sex,-0.167,0.22,hba1c,locf
53,NCT00621140,NCT00621140,rcs,Intercept,4.327,0.968,hba1c,locf
53,NCT00621140,NCT00621140,rcs,value_1,0.552,0.046,hba1c,locf
53,NCT00621140,NCT00621140,rcs,age10,-0.148,0.21,hba1c,locf
53,NCT00621140,NCT00621140,rcs,age10',-0.211,1.02,hba1c,locf
53,NCT00621140,NCT00621140,rcs,age10'',1.325,3.069,hba1c,locf
53,NCT00621140,NCT00621140,rcs,arm_f=_2_uaa10243,-0.809,1.211,hba1c,locf
53,NCT00621140,NCT00621140,rcs,sex,0.06,0.14,hba1c,locf
53,NCT00621140,NCT00621140,rcs,age10 * arm_f=_2_uaa10243,0.067,0.277,hba1c,locf
53,NCT00621140,NCT00621140,rcs,age10' * arm_f=_2_uaa10243,0.052,1.267,hba1c,locf
53,NCT00621140,NCT00621140,rcs,age10'' * arm_f=_2_uaa10243,-0.666,3.715,hba1c,locf
53,NCT00621140,NCT00621140,rcs,arm_f=_2_uaa10243 * sex,-0.028,0.171,hba1c,locf
53,NCT00601250,NCT00601250,rcs,Intercept,3.683,0.87,hba1c,locf
53,NCT00601250,NCT00601250,rcs,value_1,0.603,0.035,hba1c,locf
53,NCT00601250,NCT00601250,rcs,age10,-0.126,0.192,hba1c,locf
53,NCT00601250,NCT00601250,rcs,age10',0.215,0.86,hba1c,locf
53,NCT00601250,NCT00601250,rcs,age10'',-0.256,2.379,hba1c,locf
53,NCT00601250,NCT00601250,rcs,arm_f=_2_uaa10222,-0.845,1.019,hba1c,locf
53,NCT00601250,NCT00601250,rcs,sex,0.033,0.123,hba1c,locf
53,NCT00601250,NCT00601250,rcs,age10 * arm_f=_2_uaa10222,0.099,0.232,hba1c,locf
53,NCT00601250,NCT00601250,rcs,age10' * arm_f=_2_uaa10222,-0.506,1.019,hba1c,locf
53,NCT00601250,NCT00601250,rcs,age10'' * arm_f=_2_uaa10222,1.152,2.818,hba1c,locf
53,NCT00601250,NCT00601250,rcs,arm_f=_2_uaa10222 * sex,-0.037,0.141,hba1c,locf
53,NCT00602472,NCT00602472,rcs,Intercept,3.542,0.863,hba1c,locf
53,NCT00602472,NCT00602472,rcs,value_1,0.614,0.03,hba1c,locf
53,NCT00602472,NCT00602472,rcs,age10,-0.111,0.186,hba1c,locf
53,NCT00602472,NCT00602472,rcs,age10',0.337,0.748,hba1c,locf
53,NCT00602472,NCT00602472,rcs,age10'',-0.899,2.064,hba1c,locf
53,NCT00602472,NCT00602472,rcs,arm_f=_2_uaa10225,-1.002,0.987,hba1c,locf
53,NCT00602472,NCT00602472,rcs,sex,-0.059,0.098,hba1c,locf
53,NCT00602472,NCT00602472,rcs,age10 * arm_f=_2_uaa10225,0.113,0.222,hba1c,locf
53,NCT00602472,NCT00602472,rcs,age10' * arm_f=_2_uaa10225,-0.663,0.881,hba1c,locf
53,NCT00602472,NCT00602472,rcs,age10'' * arm_f=_2_uaa10225,1.681,2.412,hba1c,locf
53,NCT00602472,NCT00602472,rcs,arm_f=_2_uaa10225 * sex,0.098,0.113,hba1c,locf
53,NCT00622284,NCT00622284,rcs,Intercept,3.395,0.563,hba1c,locf
53,NCT00622284,NCT00622284,rcs,value_1,0.715,0.019,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10,-0.344,0.119,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10',1.061,0.428,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10'',-2.54,1.118,hba1c,locf
53,NCT00622284,NCT00622284,rcs,arm_f=_2_uaa10247,-1.067,0.764,hba1c,locf
53,NCT00622284,NCT00622284,rcs,sex,-0.125,0.049,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10 * arm_f=_2_uaa10247,0.235,0.168,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10' * arm_f=_2_uaa10247,-0.925,0.609,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10'' * arm_f=_2_uaa10247,2.371,1.59,hba1c,locf
53,NCT00622284,NCT00622284,rcs,arm_f=_2_uaa10247 * sex,0.201,0.069,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,-0.136,2.901,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,1.064,0.051,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,0.044,0.615,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',-0.613,2.011,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',1.904,5.159,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,0.895,3.244,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,-0.467,3.376,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,-1.025,3.145,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,-0.151,0.206,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,-0.45,0.699,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,1.893,2.334,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,-4.906,5.974,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,-0.083,0.728,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,0.115,2.431,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10264,0.099,6.254,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10267,0.103,0.68,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10267,-0.047,2.327,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10267,0.191,6.059,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263 * sex,0.263,0.249,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264 * sex,-0.029,0.248,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267 * sex,0,0.25,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,3.126,0.71,hba1c,locf
53,NCT00954447,NCT00954447,rcs,value_1,0.709,0.027,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10,-0.137,0.149,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10',0.42,0.537,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10'',-1.072,1.382,hba1c,locf
53,NCT00954447,NCT00954447,rcs,arm_f=_2_uaa10443,-0.832,0.892,hba1c,locf
53,NCT00954447,NCT00954447,rcs,sex,-0.162,0.064,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10 * arm_f=_2_uaa10443,0.099,0.198,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10' * arm_f=_2_uaa10443,-0.892,0.738,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10'' * arm_f=_2_uaa10443,2.649,1.92,hba1c,locf
53,NCT00954447,NCT00954447,rcs,arm_f=_2_uaa10443 * sex,-0.01,0.09,hba1c,locf
53,NCT00798161,NCT00798161,rcs,Intercept,1.831,2.211,hba1c,locf
53,NCT00798161,NCT00798161,rcs,value_1,0.582,0.036,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10,0.309,0.485,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10',-0.736,1.866,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10'',1.744,5.01,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10361,1.31,2.487,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10362,-1.906,2.423,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10363,0.253,2.445,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10364,0.288,2.426,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10365,1.192,2.426,hba1c,locf
53,NCT00798161,NCT00798161,rcs,sex,-0.108,0.228,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10 * arm_f=_2_uaa10361,-0.242,0.555,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10' * arm_f=_2_uaa10361,0.074,2.213,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10'' * arm_f=_2_uaa10361,0.367,6.009,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10 * arm_f=_2_uaa10362,0.156,0.542,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10' * arm_f=_2_uaa10362,-0.189,2.184,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10'' * arm_f=_2_uaa10362,-0.376,5.978,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10 * arm_f=_2_uaa10363,-0.265,0.547,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10' * arm_f=_2_uaa10363,0.945,2.179,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10'' * arm_f=_2_uaa10363,-2.547,5.894,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10 * arm_f=_2_uaa10364,-0.192,0.542,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10' * arm_f=_2_uaa10364,0.078,2.181,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10'' * arm_f=_2_uaa10364,0.373,5.983,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10 * arm_f=_2_uaa10365,-0.317,0.541,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10' * arm_f=_2_uaa10365,1.213,2.236,hba1c,locf
53,NCT00798161,NCT00798161,rcs,age10'' * arm_f=_2_uaa10365,-3.44,6.246,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10361 * sex,-0.3,0.278,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10362 * sex,0.093,0.278,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10363 * sex,0.282,0.277,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10364 * sex,-0.078,0.276,hba1c,locf
53,NCT00798161,NCT00798161,rcs,arm_f=_2_uaa10365 * sex,-0.04,0.277,hba1c,locf
53,NCT00915772,NCT00915772,rcs,Intercept,4.449,0.974,hba1c,locf
53,NCT00915772,NCT00915772,rcs,value_1,0.691,0.032,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10,-0.479,0.217,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10',1.581,0.94,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10'',-4.02,2.637,hba1c,locf
53,NCT00915772,NCT00915772,rcs,arm_f=_2_uaa10431,-0.867,1.244,hba1c,locf
53,NCT00915772,NCT00915772,rcs,arm_f=_2_uaa10432,-3.221,1.26,hba1c,locf
53,NCT00915772,NCT00915772,rcs,sex,-0.003,0.122,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10 * arm_f=_2_uaa10431,0.223,0.281,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10' * arm_f=_2_uaa10431,-1.661,1.222,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10'' * arm_f=_2_uaa10431,5.145,3.408,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10 * arm_f=_2_uaa10432,0.701,0.286,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10' * arm_f=_2_uaa10432,-3.123,1.283,hba1c,locf
53,NCT00915772,NCT00915772,rcs,age10'' * arm_f=_2_uaa10432,8.186,3.624,hba1c,locf
53,NCT00915772,NCT00915772,rcs,arm_f=_2_uaa10431 * sex,-0.167,0.161,hba1c,locf
53,NCT00915772,NCT00915772,rcs,arm_f=_2_uaa10432 * sex,0.159,0.173,hba1c,locf
53,NCT01438814,NCT01438814,rcs,Intercept,1.912,0.565,hba1c,locf
53,NCT01438814,NCT01438814,rcs,value_1,0.555,0.035,hba1c,locf
53,NCT01438814,NCT01438814,rcs,age10,0.168,0.11,hba1c,locf
53,NCT01438814,NCT01438814,rcs,age10',-0.617,0.567,hba1c,locf
53,NCT01438814,NCT01438814,rcs,age10'',1.014,1.696,hba1c,locf
53,NCT01438814,NCT01438814,rcs,arm_f=_2_uaa10774,0.995,0.696,hba1c,locf
53,NCT01438814,NCT01438814,rcs,sex,-0.025,0.088,hba1c,locf
53,NCT01438814,NCT01438814,rcs,age10 * arm_f=_2_uaa10774,-0.234,0.162,hba1c,locf
53,NCT01438814,NCT01438814,rcs,age10' * arm_f=_2_uaa10774,0.816,0.811,hba1c,locf
53,NCT01438814,NCT01438814,rcs,age10'' * arm_f=_2_uaa10774,-1.487,2.402,hba1c,locf
53,NCT01438814,NCT01438814,rcs,arm_f=_2_uaa10774 * sex,-0.056,0.124,hba1c,locf
53,NCT01215097,NCT01215097,rcs,Intercept,-0.054,1.473,hba1c,locf
53,NCT01215097,NCT01215097,rcs,value_1,0.679,0.053,hba1c,locf
53,NCT01215097,NCT01215097,rcs,age10,0.573,0.329,hba1c,locf
53,NCT01215097,NCT01215097,rcs,age10',-2.309,1.278,hba1c,locf
53,NCT01215097,NCT01215097,rcs,age10'',5.842,3.52,hba1c,locf
53,NCT01215097,NCT01215097,rcs,arm_f=_2_uaa10696,2.403,1.636,hba1c,locf
53,NCT01215097,NCT01215097,rcs,sex,-0.084,0.148,hba1c,locf
53,NCT01215097,NCT01215097,rcs,age10 * arm_f=_2_uaa10696,-0.658,0.363,hba1c,locf
53,NCT01215097,NCT01215097,rcs,age10' * arm_f=_2_uaa10696,2.362,1.464,hba1c,locf
53,NCT01215097,NCT01215097,rcs,age10'' * arm_f=_2_uaa10696,-5.913,4.064,hba1c,locf
53,NCT01215097,NCT01215097,rcs,arm_f=_2_uaa10696 * sex,0.015,0.181,hba1c,locf
53,NCT01214239,NCT01214239,rcs,Intercept,1.371,1.383,hba1c,locf
53,NCT01214239,NCT01214239,rcs,value_1,0.599,0.056,hba1c,locf
53,NCT01214239,NCT01214239,rcs,age10,0.268,0.301,hba1c,locf
53,NCT01214239,NCT01214239,rcs,age10',0.391,1.332,hba1c,locf
53,NCT01214239,NCT01214239,rcs,age10'',-2.419,3.737,hba1c,locf
53,NCT01214239,NCT01214239,rcs,arm_f=_2_uaa10693,0.897,1.526,hba1c,locf
53,NCT01214239,NCT01214239,rcs,sex,0.009,0.181,hba1c,locf
53,NCT01214239,NCT01214239,rcs,age10 * arm_f=_2_uaa10693,-0.247,0.349,hba1c,locf
53,NCT01214239,NCT01214239,rcs,age10' * arm_f=_2_uaa10693,-0.293,1.595,hba1c,locf
53,NCT01214239,NCT01214239,rcs,age10'' * arm_f=_2_uaa10693,1.852,4.53,hba1c,locf
53,NCT01214239,NCT01214239,rcs,arm_f=_2_uaa10693 * sex,0.005,0.219,hba1c,locf
53,NCT01204294,NCT01204294,rcs,Intercept,5.279,1.906,hba1c,locf
53,NCT01204294,NCT01204294,rcs,value_1,0.572,0.034,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10,-0.55,0.428,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10',1.211,1.584,hba1c,locf
53,NCT01204294,NCT01204294,rcs,age10'',-2.462,4.028,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10681,-3.684,2.333,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10682,-0.566,4.672,hba1c,locf
53,NCT01204294,NCT01204294,rcs,arm_f=_2_uaa10683,-0.246,2.292,hba1c,locf
